run_id,model,scenario_id,field,gold_value,model_raw,model_eval,verdict,note
252,Mistral NeMo 12B,GR_PERI_001,orbits_per_century,415.203083,415.7 \text{ orbits/century},415.7,MATCH,numeric
253,Mistral NeMo 12B,GR_PERI_001,advance_arcsec_orbit,0.103516,0.000257'',,REVIEW,parse-fail:SyntaxError
253,Mistral NeMo 12B,GR_PERI_001,advance_arcsec_century,42.980208,0.0292'',,REVIEW,parse-fail:SyntaxError
253,Mistral NeMo 12B,GR_PERI_001,orbits_per_century,415.203083,113.7,113.7,MISMATCH,numeric
254,Mistral NeMo 12B,GR_PERI_001,advance_arcsec_orbit,0.103516,42.98 \text{ arcsec},42.98,MISMATCH,numeric
254,Mistral NeMo 12B,GR_PERI_001,advance_arcsec_century,42.980208,17906.7 \text{ arcsec},17906.7,MISMATCH,numeric
254,Mistral NeMo 12B,GR_PERI_001,orbits_per_century,415.203083,415.4,415.4,MATCH,numeric
255,Mistral Small 3.2 24B Instruct,GR_PERI_001,advance_arcsec_orbit,0.103516,303.6 \times 10^3,303600.0,MISMATCH,numeric
255,Mistral Small 3.2 24B Instruct,GR_PERI_001,advance_arcsec_century,42.980208,43,43.0,MATCH,numeric
255,Mistral Small 3.2 24B Instruct,GR_PERI_001,orbits_per_century,415.203083,415.2,415.2,MATCH,numeric
276,Gemma 3 12B IT,QFT_CASIMIR_001,pressure_pa,13.001258,0.4112,0.4112,MISMATCH,numeric
276,Gemma 3 12B IT,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,1.37,1.37,MISMATCH,numeric
276,Gemma 3 12B IT,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.0257,0.0257,MISMATCH,numeric
277,Gemma 3 12B IT,QFT_CASIMIR_001,pressure_pa,13.001258,0.41123,0.41123,MISMATCH,numeric
277,Gemma 3 12B IT,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,137.07,137.07,MISMATCH,numeric
277,Gemma 3 12B IT,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.0257,0.0257,MISMATCH,numeric
278,Gemma 3 12B IT,QFT_CASIMIR_001,pressure_pa,13.001258,98700,98700.0,MISMATCH,numeric
278,Gemma 3 12B IT,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,137,137.0,MISMATCH,numeric
278,Gemma 3 12B IT,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,6170,6170.0,MISMATCH,numeric
279,Gemma 3 27B IT,QFT_CASIMIR_001,pressure_pa,13.001258,1.29 \times 10^{-5},1.2900000000000002e-05,MISMATCH,numeric
279,Gemma 3 27B IT,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,43.1,43.1,MISMATCH,numeric
279,Gemma 3 27B IT,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,8.07 \times 10^{-6},8.07e-06,MISMATCH,numeric
280,Gemma 4 31B IT,QFT_CASIMIR_001,pressure_pa,13.001258,13.004,13.004,MATCH,numeric
280,Gemma 4 31B IT,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,0.4335,0.4335,MATCH,numeric
280,Gemma 4 31B IT,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.8128,0.8128,MATCH,numeric
281,Granite 4.1 8B,QFT_CASIMIR_001,pressure_pa,13.001258,1.30 \times 10^{13},13000000000000.0,MISMATCH,numeric
281,Granite 4.1 8B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,4.33 \times 10^{8},433000000.0,MISMATCH,numeric
281,Granite 4.1 8B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,8.13 \times 10^{11},813000000000.0001,MISMATCH,numeric
282,Granite 4.1 8B,QFT_CASIMIR_001,pressure_pa,13.001258,1.299 \times 10^{-11}\ \text{Pa},1.2989999999999999e-11,MISMATCH,numeric
282,Granite 4.1 8B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,4.33 \times 10^{-13}\ \mu\text{J/m}^{2},,REVIEW,parse-fail:SyntaxError
282,Granite 4.1 8B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,8.12 \times 10^{-13}\ \text{Pa},8.12e-13,MISMATCH,numeric
283,Granite 4.1 8B,QFT_CASIMIR_001,pressure_pa,13.001258,1.38,1.38,MISMATCH,numeric
283,Granite 4.1 8B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,0.046,0.046,MISMATCH,numeric
283,Granite 4.1 8B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.086,0.086,MISMATCH,numeric
284,Llama 3.1 8B Instruct,QFT_CASIMIR_001,pressure_pa,13.001258,12951.31,12951.31,MISMATCH,numeric
284,Llama 3.1 8B Instruct,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,4101.51,4101.51,MISMATCH,numeric
284,Llama 3.1 8B Instruct,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,810.81,810.81,MISMATCH,numeric
285,Llama 3.1 8B Instruct,QFT_CASIMIR_001,pressure_pa,13.001258,-1.305 \times 10^{-5},-1.305e-05,MISMATCH,numeric
285,Llama 3.1 8B Instruct,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,-1.84,-1.84,MISMATCH,numeric
285,Llama 3.1 8B Instruct,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,-8.18 \times 10^{-6},-8.18e-06,MISMATCH,numeric
287,Ministral 3 8B,QFT_CASIMIR_001,pressure_pa,13.001258,8.12 \times 10^5,811999.9999999999,MISMATCH,numeric
287,Ministral 3 8B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,271,271.0,MISMATCH,numeric
287,Ministral 3 8B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,5.08 \times 10^4,50800.0,MISMATCH,numeric
288,Ministral 3 8B,QFT_CASIMIR_001,pressure_pa,13.001258,13,13.0,MATCH,numeric
288,Ministral 3 8B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,0.432,0.432,MATCH,numeric
288,Ministral 3 8B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.81,0.81,MATCH,numeric
289,Ministral 3 8B,QFT_CASIMIR_001,pressure_pa,13.001258,1.30 \times 10^5,130000.0,MISMATCH,numeric
289,Ministral 3 8B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,433,433.0,MISMATCH,numeric
289,Ministral 3 8B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,8.13 \times 10^3,8130.000000000001,MISMATCH,numeric
290,Mistral NeMo 12B,QFT_CASIMIR_001,pressure_pa,13.001258,1.3 \times 10^{-3} \text{ Pa},0.0013000000000000002,MISMATCH,numeric
290,Mistral NeMo 12B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,3.9 \times 10^{-5} \text{ μJ/m}^2,3.9e+25,MISMATCH,symbolic
290,Mistral NeMo 12B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,1.56 \times 10^{-4} \text{ Pa},0.00015600000000000002,MISMATCH,numeric
291,Mistral NeMo 12B,QFT_CASIMIR_001,pressure_pa,13.001258,1.3 \times 10^{-3} \text{ Pa},0.0013000000000000002,MISMATCH,numeric
291,Mistral NeMo 12B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,6.5 \times 10^{-4} \text{ } \mu\text{J/m}^2,,REVIEW,parse-fail:SyntaxError
291,Mistral NeMo 12B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,1.6 \times 10^{-5} \text{ Pa},1.6000000000000003e-05,MISMATCH,numeric
292,Mistral NeMo 12B,QFT_CASIMIR_001,pressure_pa,13.001258,-\frac{\pi^2 \hbar c}{240 (100 \times 10^{-9})^4} \approx -6.25 \times 10^{-4} \text{ Pa},-0.000625,MISMATCH,numeric
292,Mistral NeMo 12B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,-\frac{\pi^2 \hbar c}{720 (100 \times 10^{-9})^3} \approx -1.56 \times 10^{-7} \text{ J/m}^2,-1.56e+49,MISMATCH,symbolic
292,Mistral NeMo 12B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,16 \times (-6.25 \times 10^{-4} \text{ Pa}) \approx -1.00 \times 10^{-3} \text{ Pa},-0.001,MISMATCH,numeric
293,Mistral Small 3.2 24B Instruct,QFT_CASIMIR_001,pressure_pa,13.001258,0.41123,0.41123,MISMATCH,numeric
293,Mistral Small 3.2 24B Instruct,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,137080,137080.0,MISMATCH,numeric
293,Mistral Small 3.2 24B Instruct,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.025699,0.025699,MISMATCH,numeric
294,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_CASIMIR_001,pressure_pa,13.001258,13.0013,13.0013,MATCH,numeric
294,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_CASIMIR_001,energy_per_area_uJ_m2,0.433375,0.43338,0.43338,MATCH,numeric
294,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_CASIMIR_001,pressure_double_d_pa,0.812579,0.81258,0.81258,MATCH,numeric
297,Gemma 3 12B IT,QFT_G2_001,anomaly_times_1e3,1.16141,1.16006,1.16006,MATCH,numeric
297,Gemma 3 12B IT,QFT_G2_001,g_factor,2.002323,2.002320,2.00232,MATCH,numeric
298,Gemma 3 12B IT,QFT_G2_001,anomaly_times_1e3,1.16141,1.16006,1.16006,MATCH,numeric
298,Gemma 3 12B IT,QFT_G2_001,g_factor,2.002323,2.002320,2.00232,MATCH,numeric
299,Gemma 3 12B IT,QFT_G2_001,anomaly_times_1e3,1.16141,1.16006,1.16006,MATCH,numeric
299,Gemma 3 12B IT,QFT_G2_001,g_factor,2.002323,2.002320,2.00232,MATCH,numeric
300,Gemma 3 27B IT,QFT_G2_001,anomaly_times_1e3,1.16141,1.161,1.161,MATCH,numeric
300,Gemma 3 27B IT,QFT_G2_001,g_factor,2.002323,2.002323,2.002323,MATCH,numeric
301,Gemma 4 31B IT,QFT_G2_001,anomaly_times_1e3,1.16141,1.16141,1.16141,MATCH,numeric
301,Gemma 4 31B IT,QFT_G2_001,g_factor,2.002323,2.002323,2.002323,MATCH,numeric
302,Granite 4.1 8B,QFT_G2_001,anomaly_times_1e3,1.16141,1.1614,1.1614,MATCH,numeric
302,Granite 4.1 8B,QFT_G2_001,g_factor,2.002323,2.002323,2.002323,MATCH,numeric
303,Granite 4.1 8B,QFT_G2_001,anomaly_times_1e3,1.16141,"1.161410,",1.16141,MATCH,numeric
303,Granite 4.1 8B,QFT_G2_001,g_factor,2.002323,2.002323.,2.002323,MATCH,numeric
304,Granite 4.1 8B,QFT_G2_001,anomaly_times_1e3,1.16141,"1.161410,",1.16141,MATCH,numeric
304,Granite 4.1 8B,QFT_G2_001,g_factor,2.002323,2.002323.,2.002323,MATCH,numeric
305,Llama 3.1 8B Instruct,QFT_G2_001,anomaly_times_1e3,1.16141,1.1597,1.1597,MATCH,numeric
305,Llama 3.1 8B Instruct,QFT_G2_001,g_factor,2.002323,2.002319,2.002319,MATCH,numeric
306,Llama 3.1 8B Instruct,QFT_G2_001,anomaly_times_1e3,1.16141,1.159652,1.159652,MATCH,numeric
306,Llama 3.1 8B Instruct,QFT_G2_001,g_factor,2.002323,2.002321,2.002321,MATCH,numeric
307,Llama 3.1 8B Instruct,QFT_G2_001,anomaly_times_1e3,1.16141,1.15965219,1.15965219,MATCH,numeric
307,Llama 3.1 8B Instruct,QFT_G2_001,g_factor,2.002323,2.002319304,2.002319304,MATCH,numeric
308,Ministral 3 8B,QFT_G2_001,anomaly_times_1e3,1.16141,1.157,1.157,MATCH,numeric
308,Ministral 3 8B,QFT_G2_001,g_factor,2.002323,2.002314,2.002314,MATCH,numeric
309,Ministral 3 8B,QFT_G2_001,anomaly_times_1e3,1.16141,1.170847,1.170847,MATCH,numeric
309,Ministral 3 8B,QFT_G2_001,g_factor,2.002323,2.002342,2.002342,MATCH,numeric
310,Ministral 3 8B,QFT_G2_001,anomaly_times_1e3,1.16141,1.1698,1.1698,MATCH,numeric
310,Ministral 3 8B,QFT_G2_001,g_factor,2.002323,2.002340,2.00234,MATCH,numeric
311,Mistral NeMo 12B,QFT_G2_001,anomaly_times_1e3,1.16141,1.166,1.166,MATCH,numeric
311,Mistral NeMo 12B,QFT_G2_001,g_factor,2.002323,2.002320,2.00232,MATCH,numeric
312,Mistral NeMo 12B,QFT_G2_001,anomaly_times_1e3,1.16141,1956,1956.0,MISMATCH,numeric
312,Mistral NeMo 12B,QFT_G2_001,g_factor,2.002323,2.002319,2.002319,MATCH,numeric
313,Mistral NeMo 12B,QFT_G2_001,anomaly_times_1e3,1.16141,1.159659,1.159659,MATCH,numeric
313,Mistral NeMo 12B,QFT_G2_001,g_factor,2.002323,2.002322,2.002322,MATCH,numeric
314,Mistral Small 3.2 24B Instruct,QFT_G2_001,anomaly_times_1e3,1.16141,1.16141,1.16141,MATCH,numeric
314,Mistral Small 3.2 24B Instruct,QFT_G2_001,g_factor,2.002323,2.002323,2.002323,MATCH,numeric
315,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_G2_001,anomaly_times_1e3,1.16141,1.161410,1.16141,MATCH,numeric
315,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_G2_001,g_factor,2.002323,2.002323,2.002323,MATCH,numeric
318,Gemma 3 12B IT,QFT_UNRUH_001,unruh_temp_K,0.405501,1.283 \times 10^{10},12830000000.0,MISMATCH,numeric
318,Gemma 3 12B IT,QFT_UNRUH_001,accel_for_1K_e20,2.466083,7.786 \times 10^{-11},7.785999999999999e-11,MISMATCH,numeric
319,Gemma 3 12B IT,QFT_UNRUH_001,unruh_temp_K,0.405501,0.407,0.407,MATCH,numeric
319,Gemma 3 12B IT,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.50,2.5,MISMATCH,numeric
320,Gemma 3 12B IT,QFT_UNRUH_001,unruh_temp_K,0.405501,1.283 \times 10^{10},12830000000.0,MISMATCH,numeric
320,Gemma 3 12B IT,QFT_UNRUH_001,accel_for_1K_e20,2.466083,7.786 \times 10^{-11},7.785999999999999e-11,MISMATCH,numeric
321,Gemma 3 27B IT,QFT_UNRUH_001,unruh_temp_K,0.405501,0.425,0.425,MISMATCH,numeric
321,Gemma 3 27B IT,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.472,2.472,MATCH,numeric
322,Gemma 4 31B IT,QFT_UNRUH_001,unruh_temp_K,0.405501,0.4055,0.4055,MATCH,numeric
322,Gemma 4 31B IT,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.4657,2.4657,MATCH,numeric
323,Granite 4.1 8B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.405,0.405,MATCH,numeric
323,Granite 4.1 8B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.47,2.47,MATCH,numeric
324,Granite 4.1 8B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.405,0.405,MATCH,numeric
324,Granite 4.1 8B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.47,2.47,MATCH,numeric
325,Granite 4.1 8B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.405,0.405,MATCH,numeric
325,Granite 4.1 8B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.47,2.47,MATCH,numeric
326,Llama 3.1 8B Instruct,QFT_UNRUH_001,unruh_temp_K,0.405501,2.07 \times 10^{-7},2.07e-07,MISMATCH,numeric
326,Llama 3.1 8B Instruct,QFT_UNRUH_001,accel_for_1K_e20,2.466083,1.00 \times 10^{32},1e+32,MISMATCH,numeric
327,Llama 3.1 8B Instruct,QFT_UNRUH_001,unruh_temp_K,0.405501,2.07 \times 10^{-7},2.07e-07,MISMATCH,numeric
327,Llama 3.1 8B Instruct,QFT_UNRUH_001,accel_for_1K_e20,2.466083,1.42 \times 10^{12},1420000000000.0,MISMATCH,numeric
328,Llama 3.1 8B Instruct,QFT_UNRUH_001,unruh_temp_K,0.405501,2.42 \times 10^{9},2420000000.0,MISMATCH,numeric
328,Llama 3.1 8B Instruct,QFT_UNRUH_001,accel_for_1K_e20,2.466083,1.32,1.32,MISMATCH,numeric
329,Ministral 3 8B,QFT_UNRUH_001,unruh_temp_K,0.405501,2.53,2.53,MISMATCH,numeric
329,Ministral 3 8B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,0.395,0.395,MISMATCH,numeric
330,Ministral 3 8B,QFT_UNRUH_001,unruh_temp_K,0.405501,1.4388 \times 10^{10},14388000000.0,MISMATCH,numeric
330,Ministral 3 8B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.465,2.465,MATCH,numeric
331,Ministral 3 8B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.407,0.407,MATCH,numeric
331,Ministral 3 8B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.458,2.458,MATCH,numeric
332,Mistral NeMo 12B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.25 \text{ K},0.25,MISMATCH,numeric
332,Mistral NeMo 12B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,6.63,6.63,MISMATCH,numeric
333,Mistral NeMo 12B,QFT_UNRUH_001,unruh_temp_K,0.405501,26.8,26.8,MISMATCH,numeric
333,Mistral NeMo 12B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,3.72 \times 10^8,372000000.0,MISMATCH,numeric
334,Mistral NeMo 12B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.25,0.25,MISMATCH,numeric
334,Mistral NeMo 12B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,6.63,6.63,MISMATCH,numeric
335,Mistral Small 3.2 24B Instruct,QFT_UNRUH_001,unruh_temp_K,0.405501,0.405,0.405,MATCH,numeric
335,Mistral Small 3.2 24B Instruct,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.47,2.47,MATCH,numeric
336,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_UNRUH_001,unruh_temp_K,0.405501,0.406,0.406,MATCH,numeric
336,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_UNRUH_001,accel_for_1K_e20,2.466083,2.46,2.46,MATCH,numeric
339,Gemma 3 12B IT,QFT_YUKAWA_001,range_fm,1.413821,1.416,1.416,MATCH,numeric
339,Gemma 3 12B IT,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.92,8.92,MATCH,numeric
339,Gemma 3 12B IT,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66,98.66,MATCH,numeric
340,Gemma 3 12B IT,QFT_YUKAWA_001,range_fm,1.413821,1.4107,1.4107,MATCH,numeric
340,Gemma 3 12B IT,QFT_YUKAWA_001,nonreduced_fm,8.883299,2.8214,2.8214,MISMATCH,numeric
340,Gemma 3 12B IT,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
341,Gemma 3 12B IT,QFT_YUKAWA_001,range_fm,1.413821,1.416,1.416,MATCH,numeric
341,Gemma 3 12B IT,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.90,8.9,MATCH,numeric
341,Gemma 3 12B IT,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66,98.66,MATCH,numeric
342,Gemma 3 12B IT,QFT_YUKAWA_001,range_fm,1.413821,1.416,1.416,MATCH,numeric
342,Gemma 3 12B IT,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.92,8.92,MATCH,numeric
342,Gemma 3 12B IT,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66,98.66,MATCH,numeric
343,Gemma 3 27B IT,QFT_YUKAWA_001,range_fm,1.413821,1.414,1.414,MATCH,numeric
343,Gemma 3 27B IT,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.886,8.886,MATCH,numeric
343,Gemma 3 27B IT,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66,98.66,MATCH,numeric
344,Gemma 4 31B IT,QFT_YUKAWA_001,range_fm,1.413821,1.41385,1.41385,MATCH,numeric
344,Gemma 4 31B IT,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.8835,8.8835,MATCH,numeric
344,Gemma 4 31B IT,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
345,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
345,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,2.826,2.826,MISMATCH,numeric
345,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66,98.66,MATCH,numeric
346,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
346,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.86,8.86,MATCH,numeric
346,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,99,99.0,MATCH,numeric
347,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
347,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.86,8.86,MATCH,numeric
347,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,99,99.0,MATCH,numeric
348,Granite 4.1 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
348,Granite 4.1 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.86,8.86,MATCH,numeric
348,Granite 4.1 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,100,100.0,MISMATCH,numeric
349,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.416,1.416,MATCH,numeric
349,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,\mathrm{INVALID},,REVIEW,empty
349,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
350,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.41,1.41,MATCH,numeric
350,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,1.41,1.41,MISMATCH,numeric
350,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
351,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.416,1.416,MATCH,numeric
351,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,1.421,1.421,MISMATCH,numeric
351,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
352,Llama 3.1 8B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.414,1.414,MATCH,numeric
352,Llama 3.1 8B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,14.14,14.14,MISMATCH,numeric
352,Llama 3.1 8B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
353,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
353,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.88,8.88,MATCH,numeric
353,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.7,98.7,MATCH,numeric
354,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
354,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.87,8.87,MATCH,numeric
354,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.7,98.7,MATCH,numeric
355,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
355,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.879,8.879,MATCH,numeric
355,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66,98.66,MATCH,numeric
356,Ministral 3 8B,QFT_YUKAWA_001,range_fm,1.413821,1.413,1.413,MATCH,numeric
356,Ministral 3 8B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.87,8.87,MATCH,numeric
356,Ministral 3 8B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.7,98.7,MATCH,numeric
357,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.42 \text{ fm},1.42,MATCH,numeric
357,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,14.2 \text{ fm},14.2,MISMATCH,numeric
357,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66 \text{ MeV},98.66,MATCH,numeric
358,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.421 \text{ fm},1.421,MATCH,numeric
358,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,4.735 \times 10^{-17} \text{ fm},4.735000000000001e-17,MISMATCH,numeric
358,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635 \text{ MeV},98.6635,MATCH,numeric
359,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.42 \text{ fm},1.42,MATCH,numeric
359,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,\mathrm{INVALID} \text{ (too small for nuclear scale)},,REVIEW,empty
359,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.66 \text{ MeV},98.66,MATCH,numeric
360,Mistral NeMo 12B,QFT_YUKAWA_001,range_fm,1.413821,1.422 \text{ fm},1.422,MATCH,numeric
360,Mistral NeMo 12B,QFT_YUKAWA_001,nonreduced_fm,8.883299,\mathrm{INVALID},,REVIEW,empty
360,Mistral NeMo 12B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,103.6 \text{ MeV},103.6,MISMATCH,numeric
361,Mistral Small 3.2 24B Instruct,QFT_YUKAWA_001,range_fm,1.413821,1.4139,1.4139,MATCH,numeric
361,Mistral Small 3.2 24B Instruct,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.8786,8.8786,MATCH,numeric
361,Mistral Small 3.2 24B Instruct,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.6635,98.6635,MATCH,numeric
362,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_YUKAWA_001,range_fm,1.413821,1.41,1.41,MATCH,numeric
362,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_YUKAWA_001,nonreduced_fm,8.883299,8.88,8.88,MATCH,numeric
362,NVIDIA Nemotron 3 Nano 30B-A3B,QFT_YUKAWA_001,mass_for_2fm_mev,98.66349,98.7,98.7,MATCH,numeric
367,Gemma 3 12B IT,QI_CLONE_001,optimal_fidelity,0.833333,1/2,0.5,MISMATCH,symbolic
367,Gemma 3 12B IT,QI_CLONE_001,classical_fidelity,0.666667,1/2,0.5,MISMATCH,symbolic
367,Gemma 3 12B IT,QI_CLONE_001,quantum_advantage,0.166667,0,0.0,MISMATCH,numeric
368,Gemma 3 12B IT,QI_CLONE_001,optimal_fidelity,0.833333,1/4,0.25,MISMATCH,symbolic
368,Gemma 3 12B IT,QI_CLONE_001,classical_fidelity,0.666667,1/2,0.5,MISMATCH,symbolic
368,Gemma 3 12B IT,QI_CLONE_001,quantum_advantage,0.166667,-1/4,-0.25,MISMATCH,symbolic
369,Gemma 3 12B IT,QI_CLONE_001,optimal_fidelity,0.833333,3/4,0.75,MISMATCH,symbolic
369,Gemma 3 12B IT,QI_CLONE_001,classical_fidelity,0.666667,1/2,0.5,MISMATCH,symbolic
