run_id,model_name,block_status,field_index,field_name,raw_value,value_num,value_status
320,Gemma 3 12B IT,OK,1,accel_for_1K_e20,7.786 \times 10^{-11},7.785999999999999e-11,NUMERIC
321,Gemma 3 27B IT,OK,0,unruh_temp_K,0.425,0.425,NUMERIC
321,Gemma 3 27B IT,OK,1,accel_for_1K_e20,2.472,2.472,NUMERIC
322,Gemma 4 31B IT,OK,0,unruh_temp_K,0.4055,0.4055,NUMERIC
322,Gemma 4 31B IT,OK,1,accel_for_1K_e20,2.4657,2.4657,NUMERIC
323,Granite 4.1 8B,OK,0,unruh_temp_K,0.405,0.405,NUMERIC
323,Granite 4.1 8B,OK,1,accel_for_1K_e20,2.47,2.47,NUMERIC
324,Granite 4.1 8B,OK,0,unruh_temp_K,0.405,0.405,NUMERIC
324,Granite 4.1 8B,OK,1,accel_for_1K_e20,2.47,2.47,NUMERIC
325,Granite 4.1 8B,OK,0,unruh_temp_K,0.405,0.405,NUMERIC
325,Granite 4.1 8B,OK,1,accel_for_1K_e20,2.47,2.47,NUMERIC
326,Llama 3.1 8B Instruct,OK,0,unruh_temp_K,2.07 \times 10^{-7},2.07e-07,NUMERIC
326,Llama 3.1 8B Instruct,OK,1,accel_for_1K_e20,1.00 \times 10^{32},1e+32,NUMERIC
327,Llama 3.1 8B Instruct,OK,0,unruh_temp_K,2.07 \times 10^{-7},2.07e-07,NUMERIC
327,Llama 3.1 8B Instruct,OK,1,accel_for_1K_e20,1.42 \times 10^{12},1420000000000.0,NUMERIC
328,Llama 3.1 8B Instruct,OK,0,unruh_temp_K,2.42 \times 10^{9},2420000000.0,NUMERIC
328,Llama 3.1 8B Instruct,OK,1,accel_for_1K_e20,1.32,1.32,NUMERIC
329,Ministral 3 8B,OK,0,unruh_temp_K,2.53,2.53,NUMERIC
329,Ministral 3 8B,OK,1,accel_for_1K_e20,0.395,0.395,NUMERIC
330,Ministral 3 8B,OK,0,unruh_temp_K,1.4388 \times 10^{10},14388000000.0,NUMERIC
330,Ministral 3 8B,OK,1,accel_for_1K_e20,2.465,2.465,NUMERIC
331,Ministral 3 8B,OK,0,unruh_temp_K,0.407,0.407,NUMERIC
331,Ministral 3 8B,OK,1,accel_for_1K_e20,2.458,2.458,NUMERIC
332,Mistral NeMo 12B,OK,0,unruh_temp_K,0.25 \text{ K},0.25,NUMERIC
332,Mistral NeMo 12B,OK,1,accel_for_1K_e20,6.63,6.63,NUMERIC
333,Mistral NeMo 12B,OK,0,unruh_temp_K,26.8,26.8,NUMERIC
333,Mistral NeMo 12B,OK,1,accel_for_1K_e20,3.72 \times 10^8,372000000.0,NUMERIC
334,Mistral NeMo 12B,OK,0,unruh_temp_K,0.25,0.25,NUMERIC
334,Mistral NeMo 12B,OK,1,accel_for_1K_e20,6.63,6.63,NUMERIC
335,Mistral Small 3.2 24B Instruct,OK,0,unruh_temp_K,0.405,0.405,NUMERIC
335,Mistral Small 3.2 24B Instruct,OK,1,accel_for_1K_e20,2.47,2.47,NUMERIC
336,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,unruh_temp_K,0.406,0.406,NUMERIC
336,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,accel_for_1K_e20,2.46,2.46,NUMERIC
339,Gemma 3 12B IT,OK,0,range_fm,1.416,1.416,NUMERIC
339,Gemma 3 12B IT,OK,1,nonreduced_fm,8.92,8.92,NUMERIC
339,Gemma 3 12B IT,OK,2,mass_for_2fm_mev,98.66,98.66,NUMERIC
340,Gemma 3 12B IT,OK,0,range_fm,1.4107,1.4107,NUMERIC
340,Gemma 3 12B IT,OK,1,nonreduced_fm,2.8214,2.8214,NUMERIC
340,Gemma 3 12B IT,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
341,Gemma 3 12B IT,OK,0,range_fm,1.416,1.416,NUMERIC
341,Gemma 3 12B IT,OK,1,nonreduced_fm,8.90,8.9,NUMERIC
341,Gemma 3 12B IT,OK,2,mass_for_2fm_mev,98.66,98.66,NUMERIC
342,Gemma 3 12B IT,OK,0,range_fm,1.416,1.416,NUMERIC
342,Gemma 3 12B IT,OK,1,nonreduced_fm,8.92,8.92,NUMERIC
342,Gemma 3 12B IT,OK,2,mass_for_2fm_mev,98.66,98.66,NUMERIC
343,Gemma 3 27B IT,OK,0,range_fm,1.414,1.414,NUMERIC
343,Gemma 3 27B IT,OK,1,nonreduced_fm,8.886,8.886,NUMERIC
343,Gemma 3 27B IT,OK,2,mass_for_2fm_mev,98.66,98.66,NUMERIC
344,Gemma 4 31B IT,OK,0,range_fm,1.41385,1.41385,NUMERIC
344,Gemma 4 31B IT,OK,1,nonreduced_fm,8.8835,8.8835,NUMERIC
344,Gemma 4 31B IT,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
345,Granite 4.1 8B,OK,0,range_fm,1.413,1.413,NUMERIC
345,Granite 4.1 8B,OK,1,nonreduced_fm,2.826,2.826,NUMERIC
345,Granite 4.1 8B,OK,2,mass_for_2fm_mev,98.66,98.66,NUMERIC
346,Granite 4.1 8B,OK,0,range_fm,1.413,1.413,NUMERIC
346,Granite 4.1 8B,OK,1,nonreduced_fm,8.86,8.86,NUMERIC
346,Granite 4.1 8B,OK,2,mass_for_2fm_mev,99,99.0,NUMERIC
347,Granite 4.1 8B,OK,0,range_fm,1.413,1.413,NUMERIC
347,Granite 4.1 8B,OK,1,nonreduced_fm,8.86,8.86,NUMERIC
347,Granite 4.1 8B,OK,2,mass_for_2fm_mev,99,99.0,NUMERIC
348,Granite 4.1 8B,OK,0,range_fm,1.413,1.413,NUMERIC
348,Granite 4.1 8B,OK,1,nonreduced_fm,8.86,8.86,NUMERIC
348,Granite 4.1 8B,OK,2,mass_for_2fm_mev,100,100.0,NUMERIC
349,Llama 3.1 8B Instruct,OK,0,range_fm,1.416,1.416,NUMERIC
349,Llama 3.1 8B Instruct,OK,1,nonreduced_fm,\mathrm{INVALID},,UNSUPPORTED
349,Llama 3.1 8B Instruct,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
350,Llama 3.1 8B Instruct,OK,0,range_fm,1.41,1.41,NUMERIC
350,Llama 3.1 8B Instruct,OK,1,nonreduced_fm,1.41,1.41,NUMERIC
350,Llama 3.1 8B Instruct,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
351,Llama 3.1 8B Instruct,OK,0,range_fm,1.416,1.416,NUMERIC
351,Llama 3.1 8B Instruct,OK,1,nonreduced_fm,1.421,1.421,NUMERIC
351,Llama 3.1 8B Instruct,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
352,Llama 3.1 8B Instruct,OK,0,range_fm,1.414,1.414,NUMERIC
352,Llama 3.1 8B Instruct,OK,1,nonreduced_fm,14.14,14.14,NUMERIC
352,Llama 3.1 8B Instruct,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
353,Ministral 3 8B,OK,0,range_fm,1.413,1.413,NUMERIC
353,Ministral 3 8B,OK,1,nonreduced_fm,8.88,8.88,NUMERIC
353,Ministral 3 8B,OK,2,mass_for_2fm_mev,98.7,98.7,NUMERIC
354,Ministral 3 8B,OK,0,range_fm,1.413,1.413,NUMERIC
354,Ministral 3 8B,OK,1,nonreduced_fm,8.87,8.87,NUMERIC
354,Ministral 3 8B,OK,2,mass_for_2fm_mev,98.7,98.7,NUMERIC
355,Ministral 3 8B,OK,0,range_fm,1.413,1.413,NUMERIC
355,Ministral 3 8B,OK,1,nonreduced_fm,8.879,8.879,NUMERIC
355,Ministral 3 8B,OK,2,mass_for_2fm_mev,98.66,98.66,NUMERIC
356,Ministral 3 8B,OK,0,range_fm,1.413,1.413,NUMERIC
356,Ministral 3 8B,OK,1,nonreduced_fm,8.87,8.87,NUMERIC
356,Ministral 3 8B,OK,2,mass_for_2fm_mev,98.7,98.7,NUMERIC
357,Mistral NeMo 12B,OK,0,range_fm,1.42 \text{ fm},1.42,NUMERIC
357,Mistral NeMo 12B,OK,1,nonreduced_fm,14.2 \text{ fm},14.2,NUMERIC
357,Mistral NeMo 12B,OK,2,mass_for_2fm_mev,98.66 \text{ MeV},98.66,NUMERIC
358,Mistral NeMo 12B,OK,0,range_fm,1.421 \text{ fm},1.421,NUMERIC
358,Mistral NeMo 12B,OK,1,nonreduced_fm,4.735 \times 10^{-17} \text{ fm},4.735000000000001e-17,NUMERIC
358,Mistral NeMo 12B,OK,2,mass_for_2fm_mev,98.6635 \text{ MeV},98.6635,NUMERIC
359,Mistral NeMo 12B,OK,0,range_fm,1.42 \text{ fm},1.42,NUMERIC
359,Mistral NeMo 12B,OK,1,nonreduced_fm,\mathrm{INVALID} \text{ (too small for nuclear scale)},,UNSUPPORTED
359,Mistral NeMo 12B,OK,2,mass_for_2fm_mev,98.66 \text{ MeV},98.66,NUMERIC
360,Mistral NeMo 12B,OK,0,range_fm,1.422 \text{ fm},1.422,NUMERIC
360,Mistral NeMo 12B,OK,1,nonreduced_fm,\mathrm{INVALID},,UNSUPPORTED
360,Mistral NeMo 12B,OK,2,mass_for_2fm_mev,103.6 \text{ MeV},103.6,NUMERIC
361,Mistral Small 3.2 24B Instruct,OK,0,range_fm,1.4139,1.4139,NUMERIC
361,Mistral Small 3.2 24B Instruct,OK,1,nonreduced_fm,8.8786,8.8786,NUMERIC
361,Mistral Small 3.2 24B Instruct,OK,2,mass_for_2fm_mev,98.6635,98.6635,NUMERIC
362,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,range_fm,1.41,1.41,NUMERIC
362,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,nonreduced_fm,8.88,8.88,NUMERIC
362,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,mass_for_2fm_mev,98.7,98.7,NUMERIC
367,Gemma 3 12B IT,OK,0,optimal_fidelity,1/2,,UNSUPPORTED
367,Gemma 3 12B IT,OK,1,classical_fidelity,1/2,,UNSUPPORTED
367,Gemma 3 12B IT,OK,2,quantum_advantage,0,0.0,NUMERIC
368,Gemma 3 12B IT,OK,0,optimal_fidelity,1/4,,UNSUPPORTED
368,Gemma 3 12B IT,OK,1,classical_fidelity,1/2,,UNSUPPORTED
368,Gemma 3 12B IT,OK,2,quantum_advantage,-1/4,,UNSUPPORTED
369,Gemma 3 12B IT,OK,0,optimal_fidelity,3/4,,UNSUPPORTED
369,Gemma 3 12B IT,OK,1,classical_fidelity,1/2,,UNSUPPORTED
369,Gemma 3 12B IT,OK,2,quantum_advantage,1/4,,UNSUPPORTED
370,Gemma 3 27B IT,OK,0,optimal_fidelity,0.5,0.5,NUMERIC
370,Gemma 3 27B IT,OK,1,classical_fidelity,0.5,0.5,NUMERIC
370,Gemma 3 27B IT,OK,2,quantum_advantage,0,0.0,NUMERIC
371,Gemma 4 31B IT,OK,0,optimal_fidelity,5/6,,UNSUPPORTED
371,Gemma 4 31B IT,OK,1,classical_fidelity,2/3,,UNSUPPORTED
371,Gemma 4 31B IT,OK,2,quantum_advantage,1/6,,UNSUPPORTED
372,Granite 4.1 8B,OK,0,optimal_fidelity,\frac{5}{6} \approx 0.8333,0.8333,NUMERIC
372,Granite 4.1 8B,OK,1,classical_fidelity,\frac{2}{3} \approx 0.6667,0.6667,NUMERIC
372,Granite 4.1 8B,OK,2,quantum_advantage,\frac{1}{6} \approx 0.1667,0.1667,NUMERIC
373,Granite 4.1 8B,OK,0,optimal_fidelity,\frac{5}{6} \approx 0.8333,0.8333,NUMERIC
373,Granite 4.1 8B,OK,1,classical_fidelity,\frac{2}{3} \approx 0.6667,0.6667,NUMERIC
373,Granite 4.1 8B,OK,2,quantum_advantage,\frac{1}{6} \approx 0.1667,0.1667,NUMERIC
374,Granite 4.1 8B,OK,0,optimal_fidelity,\frac{5}{6},,UNSUPPORTED
374,Granite 4.1 8B,OK,1,classical_fidelity,\frac{2}{3},,UNSUPPORTED
374,Granite 4.1 8B,OK,2,quantum_advantage,\frac{1}{6},,UNSUPPORTED
375,Llama 3.1 8B Instruct,OK,0,optimal_fidelity,\frac{5}{6},,UNSUPPORTED
375,Llama 3.1 8B Instruct,OK,1,classical_fidelity,\frac{1}{2},,UNSUPPORTED
375,Llama 3.1 8B Instruct,OK,2,quantum_advantage,\frac{1}{3},,UNSUPPORTED
376,Llama 3.1 8B Instruct,OK,0,optimal_fidelity,\frac{5}{6},,UNSUPPORTED
376,Llama 3.1 8B Instruct,OK,1,classical_fidelity,\frac{1}{2},,UNSUPPORTED
376,Llama 3.1 8B Instruct,OK,2,quantum_advantage,\frac{1}{3},,UNSUPPORTED
377,Llama 3.1 8B Instruct,OK,0,optimal_fidelity,\frac{5}{6},,UNSUPPORTED
377,Llama 3.1 8B Instruct,OK,1,classical_fidelity,\frac{3}{4},,UNSUPPORTED
377,Llama 3.1 8B Instruct,OK,2,quantum_advantage,\frac{1}{12},,UNSUPPORTED
378,Ministral 3 8B,OK,0,optimal_fidelity,"\frac{2}{3},",,UNSUPPORTED
378,Ministral 3 8B,OK,1,classical_fidelity,"\frac{1}{2},",,UNSUPPORTED
378,Ministral 3 8B,OK,2,quantum_advantage,\frac{1}{6}.,,UNSUPPORTED
381,Mistral NeMo 12B,OK,0,optimal_fidelity,\frac{3}{4},,UNSUPPORTED
381,Mistral NeMo 12B,OK,1,classical_fidelity,\frac{2}{3},,UNSUPPORTED
381,Mistral NeMo 12B,OK,2,quantum_advantage,\frac{1}{12},,UNSUPPORTED
382,Mistral NeMo 12B,OK,0,optimal_fidelity,\frac{5}{6},,UNSUPPORTED
382,Mistral NeMo 12B,OK,1,classical_fidelity,\frac{2}{3},,UNSUPPORTED
382,Mistral NeMo 12B,OK,2,quantum_advantage,\frac{1}{6},,UNSUPPORTED
383,Mistral NeMo 12B,OK,0,optimal_fidelity,\frac{5}{9},,UNSUPPORTED
383,Mistral NeMo 12B,OK,1,classical_fidelity,\frac{2}{3},,UNSUPPORTED
383,Mistral NeMo 12B,OK,2,quantum_advantage,\frac{1}{9},,UNSUPPORTED
384,Mistral Small 3.2 24B Instruct,OK,0,optimal_fidelity,0.8,0.8,NUMERIC
384,Mistral Small 3.2 24B Instruct,OK,1,classical_fidelity,0.75,0.75,NUMERIC
384,Mistral Small 3.2 24B Instruct,OK,2,quantum_advantage,0.05,0.05,NUMERIC
385,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,optimal_fidelity,0.8333333333,0.8333333333,NUMERIC
385,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,classical_fidelity,0.6666666667,0.6666666667,NUMERIC
385,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,quantum_advantage,0.1666666667,0.1666666667,NUMERIC
387,Gemma 3 12B IT,OK,0,eigenvalue_large,\frac{3 + \sqrt{5}}{4},,UNSUPPORTED
387,Gemma 3 12B IT,OK,1,holevo_chi_bits,1.2925,1.2925,NUMERIC
387,Gemma 3 12B IT,OK,2,avg_state_purity,\frac{5}{9},,UNSUPPORTED
388,Gemma 3 12B IT,OK,0,eigenvalue_large,\frac{3 + \sqrt{5}}{4},,UNSUPPORTED
388,Gemma 3 12B IT,OK,1,holevo_chi_bits,0.311,0.311,NUMERIC
388,Gemma 3 12B IT,OK,2,avg_state_purity,\frac{3}{2},,UNSUPPORTED
389,Gemma 3 12B IT,OK,0,eigenvalue_large,\frac{3 + \sqrt{5}}{4},,UNSUPPORTED
389,Gemma 3 12B IT,OK,1,holevo_chi_bits,0.311,0.311,NUMERIC
389,Gemma 3 12B IT,OK,2,avg_state_purity,1.25,1.25,NUMERIC
390,Gemma 3 27B IT,OK,0,eigenvalue_large,\frac{1}{2} + \frac{1}{2\sqrt{2}} \approx 0.8536,0.8536,NUMERIC
390,Gemma 3 27B IT,OK,1,holevo_chi_bits,0.5884,0.5884,NUMERIC
390,Gemma 3 27B IT,OK,2,avg_state_purity,0.75,0.75,NUMERIC
391,Gemma 4 31B IT,OK,0,eigenvalue_large,\frac{1}{2} + \frac{1}{2\sqrt{2}},,UNSUPPORTED
391,Gemma 4 31B IT,OK,1,holevo_chi_bits,-\left(\frac{1}{2} + \frac{1}{2\sqrt{2}}\right) \log_2 \left(\frac{1}{2} + \frac{1}{2\sqrt{2}}\right) - \left(\frac{1}{2} - \frac{1}{2\sqrt{2}}\right) \log_2 \left(\frac{1}{2} - \frac{1}{2\sqrt{2}}\right),,UNSUPPORTED
391,Gemma 4 31B IT,OK,2,avg_state_purity,0.75,0.75,NUMERIC
392,Granite 4.1 8B,OK,0,eigenvalue_large,"\frac{1 + \frac{1}{\sqrt{2}}}{2} \approx 0.8536,",0.8536,NUMERIC
392,Granite 4.1 8B,OK,1,holevo_chi_bits,"\frac{1}{2}\log_{2}\!\left(\frac{1}{1-\frac{1}{2\sqrt{2}}}\right) \approx 0.096,",0.096,NUMERIC
392,Granite 4.1 8B,OK,2,avg_state_purity,\operatorname{Tr}(\bar\rho^{2}) = \frac{3}{4} = 0.75.,0.75,NUMERIC
393,Granite 4.1 8B,OK,0,eigenvalue_large,1,1.0,NUMERIC
393,Granite 4.1 8B,OK,1,holevo_chi_bits,0,0.0,NUMERIC
393,Granite 4.1 8B,OK,2,avg_state_purity,0.75,0.75,NUMERIC
394,Granite 4.1 8B,OK,0,eigenvalue_large,"\frac{1 + \frac{1}{\sqrt{2}}}{2} \approx 0.8536,",0.8536,NUMERIC
394,Granite 4.1 8B,OK,1,holevo_chi_bits,"\log_{2}\!\left(\frac{1 + \frac{1}{\sqrt{2}}}{2}\right) - \frac{1}{2} \approx 0.096 \text{ bits},",0.096,NUMERIC
394,Granite 4.1 8B,OK,2,avg_state_purity,\operatorname{Tr}(\bar\rho^{2}) = \frac{3}{4} = 0.75.,0.75,NUMERIC
396,Llama 3.1 8B Instruct,OK,0,eigenvalue_large,\frac{1}{2},,UNSUPPORTED
396,Llama 3.1 8B Instruct,OK,1,holevo_chi_bits,\frac{1}{2},,UNSUPPORTED
396,Llama 3.1 8B Instruct,OK,2,avg_state_purity,\frac{1}{2},,UNSUPPORTED
397,Llama 3.1 8B Instruct,OK,0,eigenvalue_large,\frac{1 + \sqrt{2}}{2},,UNSUPPORTED
397,Llama 3.1 8B Instruct,OK,1,holevo_chi_bits,\log_2 \left(\frac{1 + \sqrt{2}}{2}\right),,UNSUPPORTED
397,Llama 3.1 8B Instruct,OK,2,avg_state_purity,1,1.0,NUMERIC
398,Ministral 3 8B,OK,0,eigenvalue_large,\frac{2 + \sqrt{3}}{4},,UNSUPPORTED
398,Ministral 3 8B,OK,1,holevo_chi_bits,-\left( \frac{2 + \sqrt{3}}{4} \log_2 \left( \frac{2 + \sqrt{3}}{4} \right) + \frac{2 - \sqrt{3}}{4} \log_2 \left( \frac{2 - \sqrt{3}}{4} \right) \right),,UNSUPPORTED
398,Ministral 3 8B,OK,2,avg_state_purity,\frac{7}{8},,UNSUPPORTED
399,Ministral 3 8B,OK,0,eigenvalue_large,\frac{1}{2} + \frac{\sqrt{2}}{4},,UNSUPPORTED
399,Ministral 3 8B,OK,1,holevo_chi_bits,-\left( \left( \frac{1}{2} + \frac{\sqrt{2}}{4} \right) \log_2 \left( \frac{1}{2} + \frac{\sqrt{2}}{4} \right) + \left( \frac{1}{2} - \frac{\sqrt{2}}{4} \right) \log_2 \left( \frac{1}{2} - \frac{\sqrt{2}}{4} \right) \right),,UNSUPPORTED
399,Ministral 3 8B,OK,2,avg_state_purity,\frac{3}{4},,UNSUPPORTED
400,Ministral 3 8B,OK,0,eigenvalue_large,\frac{2 + \sqrt{2}}{4},,UNSUPPORTED
400,Ministral 3 8B,OK,1,holevo_chi_bits,2 - \frac{\sqrt{2}}{2} \log_2 (2 + \sqrt{2}),,UNSUPPORTED
400,Ministral 3 8B,OK,2,avg_state_purity,\frac{3}{4},,UNSUPPORTED
401,Mistral NeMo 12B,OK,0,eigenvalue_large,1,1.0,NUMERIC
401,Mistral NeMo 12B,OK,1,holevo_chi_bits,0,0.0,NUMERIC
401,Mistral NeMo 12B,OK,2,avg_state_purity,\frac{1}{2},,UNSUPPORTED
402,Mistral NeMo 12B,OK,0,eigenvalue_large,\frac{1}{2},,UNSUPPORTED
402,Mistral NeMo 12B,OK,1,holevo_chi_bits,\frac{3}{4},,UNSUPPORTED
402,Mistral NeMo 12B,OK,2,avg_state_purity,\frac{3}{4},,UNSUPPORTED
403,Mistral NeMo 12B,OK,0,eigenvalue_large,\frac{1}{2},,UNSUPPORTED
403,Mistral NeMo 12B,OK,1,holevo_chi_bits,\frac{3}{4},,UNSUPPORTED
403,Mistral NeMo 12B,OK,2,avg_state_purity,\frac{3}{4},,UNSUPPORTED
404,Mistral Small 3.2 24B Instruct,OK,0,eigenvalue_large,\frac{2 + \sqrt{2}}{4},,UNSUPPORTED
404,Mistral Small 3.2 24B Instruct,OK,1,holevo_chi_bits,0.7349,0.7349,NUMERIC
404,Mistral Small 3.2 24B Instruct,OK,2,avg_state_purity,\frac{3}{4},,UNSUPPORTED
407,Gemma 3 12B IT,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
407,Gemma 3 12B IT,OK,1,classical_limit,0.5,0.5,NUMERIC
407,Gemma 3 12B IT,OK,2,f_threshold,0.25,0.25,NUMERIC
408,Gemma 3 12B IT,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
408,Gemma 3 12B IT,OK,1,classical_limit,0.667,0.667,NUMERIC
408,Gemma 3 12B IT,OK,2,f_threshold,0.5,0.5,NUMERIC
409,Gemma 3 12B IT,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
409,Gemma 3 12B IT,OK,1,classical_limit,0.5,0.5,NUMERIC
409,Gemma 3 12B IT,OK,2,f_threshold,0.25,0.25,NUMERIC
410,Gemma 3 27B IT,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
410,Gemma 3 27B IT,OK,1,classical_limit,0.667,0.667,NUMERIC
410,Gemma 3 27B IT,OK,2,f_threshold,0.5,0.5,NUMERIC
411,Gemma 4 31B IT,OK,0,teleport_fidelity,0.9333,0.9333,NUMERIC
411,Gemma 4 31B IT,OK,1,classical_limit,0.6667,0.6667,NUMERIC
411,Gemma 4 31B IT,OK,2,f_threshold,0.500,0.5,NUMERIC
412,Granite 4.1 8B,OK,0,teleport_fidelity,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,NUMERIC
412,Granite 4.1 8B,OK,1,classical_limit,"\frac{2}{3} \approx 0.6667,",0.6667,NUMERIC
412,Granite 4.1 8B,OK,2,f_threshold,\frac{1}{2} = 0.5.,0.5,NUMERIC
413,Granite 4.1 8B,OK,0,teleport_fidelity,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,NUMERIC
413,Granite 4.1 8B,OK,1,classical_limit,"\frac{2}{3} \approx 0.6667,",0.6667,NUMERIC
413,Granite 4.1 8B,OK,2,f_threshold,\frac{1}{2} = 0.5.,0.5,NUMERIC
414,Granite 4.1 8B,OK,0,teleport_fidelity,"\frac{2(0.900) + 1}{3} = \frac{2.8}{3} \approx 0.9333,",0.9333,NUMERIC
414,Granite 4.1 8B,OK,1,classical_limit,"\frac{2}{3} \approx 0.6667,",0.6667,NUMERIC
414,Granite 4.1 8B,OK,2,f_threshold,\frac{1}{2}.,,UNSUPPORTED
415,Llama 3.1 8B Instruct,OK,0,teleport_fidelity,0.9333,0.9333,NUMERIC
415,Llama 3.1 8B Instruct,OK,1,classical_limit,0.6667,0.6667,NUMERIC
415,Llama 3.1 8B Instruct,OK,2,f_threshold,0.5,0.5,NUMERIC
416,Llama 3.1 8B Instruct,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
416,Llama 3.1 8B Instruct,OK,1,classical_limit,0.667,0.667,NUMERIC
416,Llama 3.1 8B Instruct,OK,2,f_threshold,0.5,0.5,NUMERIC
417,Llama 3.1 8B Instruct,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
417,Llama 3.1 8B Instruct,OK,1,classical_limit,0.667,0.667,NUMERIC
417,Llama 3.1 8B Instruct,OK,2,f_threshold,0.5,0.5,NUMERIC
418,Ministral 3 8B,OK,0,teleport_fidelity,\frac{2.8}{3},,UNSUPPORTED
418,Ministral 3 8B,OK,1,classical_limit,\frac{2}{3},,UNSUPPORTED
418,Ministral 3 8B,OK,2,f_threshold,\frac{1}{2},,UNSUPPORTED
419,Ministral 3 8B,OK,0,teleport_fidelity,0.9333,0.9333,NUMERIC
419,Ministral 3 8B,OK,1,classical_limit,\frac{2}{3},,UNSUPPORTED
419,Ministral 3 8B,OK,2,f_threshold,\frac{1}{2},,UNSUPPORTED
420,Ministral 3 8B,OK,0,teleport_fidelity,0.9333,0.9333,NUMERIC
420,Ministral 3 8B,OK,1,classical_limit,\frac{2}{3},,UNSUPPORTED
420,Ministral 3 8B,OK,2,f_threshold,\frac{1}{2},,UNSUPPORTED
421,Mistral NeMo 12B,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
421,Mistral NeMo 12B,OK,1,classical_limit,0.603,0.603,NUMERIC
421,Mistral NeMo 12B,OK,2,f_threshold,0.405,0.405,NUMERIC
422,Mistral NeMo 12B,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
422,Mistral NeMo 12B,OK,1,classical_limit,\frac{2}{3},,UNSUPPORTED
422,Mistral NeMo 12B,OK,2,f_threshold,\frac{1}{2},,UNSUPPORTED
423,Mistral NeMo 12B,OK,0,teleport_fidelity,0.933,0.933,NUMERIC
423,Mistral NeMo 12B,OK,1,classical_limit,0.5,0.5,NUMERIC
423,Mistral NeMo 12B,OK,2,f_threshold,0.25,0.25,NUMERIC
424,Mistral Small 3.2 24B Instruct,OK,0,teleport_fidelity,0.9333,0.9333,NUMERIC
424,Mistral Small 3.2 24B Instruct,OK,1,classical_limit,0.5,0.5,NUMERIC
424,Mistral Small 3.2 24B Instruct,OK,2,f_threshold,0.25,0.25,NUMERIC
425,NVIDIA Nemotron 3 Nano 30B-A3B,OK,0,teleport_fidelity,\frac{14}{15},,UNSUPPORTED
425,NVIDIA Nemotron 3 Nano 30B-A3B,OK,1,classical_limit,\frac{2}{3},,UNSUPPORTED
425,NVIDIA Nemotron 3 Nano 30B-A3B,OK,2,f_threshold,\frac{1}{2},,UNSUPPORTED
428,Gemma 3 12B IT,OK,0,entanglement_threshold,1/3,,UNSUPPORTED
428,Gemma 3 12B IT,OK,1,chsh_threshold,1/\sqrt{2},,UNSUPPORTED
428,Gemma 3 12B IT,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
428,Gemma 3 12B IT,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
429,Gemma 3 12B IT,OK,0,entanglement_threshold,1/3,,UNSUPPORTED
429,Gemma 3 12B IT,OK,1,chsh_threshold,1/\sqrt{2},,UNSUPPORTED
429,Gemma 3 12B IT,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
429,Gemma 3 12B IT,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
430,Gemma 3 12B IT,OK,0,entanglement_threshold,1/3,,UNSUPPORTED
430,Gemma 3 12B IT,OK,1,chsh_threshold,1/\sqrt{2},,UNSUPPORTED
430,Gemma 3 12B IT,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
430,Gemma 3 12B IT,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
431,Gemma 3 27B IT,OK,0,entanglement_threshold,1/3,,UNSUPPORTED
431,Gemma 3 27B IT,OK,1,chsh_threshold,1/\sqrt{2},,UNSUPPORTED
431,Gemma 3 27B IT,OK,2,concurrence_at_p05,0.25,0.25,NUMERIC
431,Gemma 3 27B IT,OK,3,chsh_S_at_p05,\sqrt{2},,UNSUPPORTED
432,Gemma 4 31B IT,OK,0,entanglement_threshold,1/3,,UNSUPPORTED
