span_id,run_id,span_type,status,method,raw_text,normalized_text
15052,500,display_math,REAL,pylatexenc,"$$E_{24} = \frac{576(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.270\,\mathrm{eV}$$",E_24 = 576(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.270 eV
15053,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15054,500,display_math,REAL,pylatexenc,$$E_{25} = \frac{25^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{625\pi^2\hbar^2}{2mL^2} - V_0$$,E_25 = 25^2π^2ħ^2/2mL^2 - V_0 = 625π^2ħ^2/2mL^2 - V_0
15055,500,display_math,REAL,pylatexenc,"$$E_{25} = \frac{625(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.282\,\mathrm{eV}$$",E_25 = 625(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.282 eV
15056,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15057,500,display_math,REAL,pylatexenc,$$E_{26} = \frac{26^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{676\pi^2\hbar^2}{2mL^2} - V_0$$,E_26 = 26^2π^2ħ^2/2mL^2 - V_0 = 676π^2ħ^2/2mL^2 - V_0
15058,500,display_math,REAL,pylatexenc,"$$E_{26} = \frac{676(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.294\,\mathrm{eV}$$",E_26 = 676(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.294 eV
15059,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15060,500,display_math,REAL,pylatexenc,$$E_{27} = \frac{27^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{729\pi^2\hbar^2}{2mL^2} - V_0$$,E_27 = 27^2π^2ħ^2/2mL^2 - V_0 = 729π^2ħ^2/2mL^2 - V_0
15061,500,display_math,REAL,pylatexenc,"$$E_{27} = \frac{729(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.306\,\mathrm{eV}$$",E_27 = 729(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.306 eV
15062,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15063,500,display_math,REAL,pylatexenc,$$E_{28} = \frac{28^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{784\pi^2\hbar^2}{2mL^2} - V_0$$,E_28 = 28^2π^2ħ^2/2mL^2 - V_0 = 784π^2ħ^2/2mL^2 - V_0
15064,500,display_math,REAL,pylatexenc,"$$E_{28} = \frac{784(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.318\,\mathrm{eV}$$",E_28 = 784(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.318 eV
15065,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15066,500,display_math,REAL,pylatexenc,$$E_{29} = \frac{29^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{841\pi^2\hbar^2}{2mL^2} - V_0$$,E_29 = 29^2π^2ħ^2/2mL^2 - V_0 = 841π^2ħ^2/2mL^2 - V_0
15067,500,display_math,REAL,pylatexenc,"$$E_{29} = \frac{841(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.330\,\mathrm{eV}$$",E_29 = 841(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.330 eV
15068,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15069,500,display_math,REAL,pylatexenc,$$E_{30} = \frac{30^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{900\pi^2\hbar^2}{2mL^2} - V_0$$,E_30 = 30^2π^2ħ^2/2mL^2 - V_0 = 900π^2ħ^2/2mL^2 - V_0
15070,500,display_math,REAL,pylatexenc,"$$E_{30} = \frac{900(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.342\,\mathrm{eV}$$",E_30 = 900(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.342 eV
15071,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15072,500,display_math,REAL,pylatexenc,$$E_{31} = \frac{31^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{961\pi^2\hbar^2}{2mL^2} - V_0$$,E_31 = 31^2π^2ħ^2/2mL^2 - V_0 = 961π^2ħ^2/2mL^2 - V_0
15073,500,display_math,REAL,pylatexenc,"$$E_{31} = \frac{961(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.354\,\mathrm{eV}$$",E_31 = 961(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.354 eV
15074,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15075,500,display_math,REAL,pylatexenc,$$E_{32} = \frac{32^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1024\pi^2\hbar^2}{2mL^2} - V_0$$,E_32 = 32^2π^2ħ^2/2mL^2 - V_0 = 1024π^2ħ^2/2mL^2 - V_0
15076,500,display_math,REAL,pylatexenc,"$$E_{32} = \frac{1024(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.366\,\mathrm{eV}$$",E_32 = 1024(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.366 eV
15077,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15078,500,display_math,REAL,pylatexenc,$$E_{33} = \frac{33^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1089\pi^2\hbar^2}{2mL^2} - V_0$$,E_33 = 33^2π^2ħ^2/2mL^2 - V_0 = 1089π^2ħ^2/2mL^2 - V_0
15079,500,display_math,REAL,pylatexenc,"$$E_{33} = \frac{1089(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.378\,\mathrm{eV}$$",E_33 = 1089(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.378 eV
15080,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15081,500,display_math,REAL,pylatexenc,$$E_{34} = \frac{34^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1156\pi^2\hbar^2}{2mL^2} - V_0$$,E_34 = 34^2π^2ħ^2/2mL^2 - V_0 = 1156π^2ħ^2/2mL^2 - V_0
15082,500,display_math,REAL,pylatexenc,"$$E_{34} = \frac{1156(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.390\,\mathrm{eV}$$",E_34 = 1156(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.390 eV
15083,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15084,500,display_math,REAL,pylatexenc,$$E_{35} = \frac{35^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1225\pi^2\hbar^2}{2mL^2} - V_0$$,E_35 = 35^2π^2ħ^2/2mL^2 - V_0 = 1225π^2ħ^2/2mL^2 - V_0
15085,500,display_math,REAL,pylatexenc,"$$E_{35} = \frac{1225(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.402\,\mathrm{eV}$$",E_35 = 1225(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.402 eV
15086,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15087,500,display_math,REAL,pylatexenc,$$E_{36} = \frac{36^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1296\pi^2\hbar^2}{2mL^2} - V_0$$,E_36 = 36^2π^2ħ^2/2mL^2 - V_0 = 1296π^2ħ^2/2mL^2 - V_0
15088,500,display_math,REAL,pylatexenc,"$$E_{36} = \frac{1296(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.414\,\mathrm{eV}$$",E_36 = 1296(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.414 eV
15089,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15090,500,display_math,REAL,pylatexenc,$$E_{37} = \frac{37^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1369\pi^2\hbar^2}{2mL^2} - V_0$$,E_37 = 37^2π^2ħ^2/2mL^2 - V_0 = 1369π^2ħ^2/2mL^2 - V_0
15091,500,display_math,REAL,pylatexenc,"$$E_{37} = \frac{1369(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.426\,\mathrm{eV}$$",E_37 = 1369(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.426 eV
15092,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15093,500,display_math,REAL,pylatexenc,$$E_{38} = \frac{38^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1444\pi^2\hbar^2}{2mL^2} - V_0$$,E_38 = 38^2π^2ħ^2/2mL^2 - V_0 = 1444π^2ħ^2/2mL^2 - V_0
15094,500,display_math,REAL,pylatexenc,"$$E_{38} = \frac{1444(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.438\,\mathrm{eV}$$",E_38 = 1444(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.438 eV
15095,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15096,500,display_math,REAL,pylatexenc,$$E_{39} = \frac{39^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1521\pi^2\hbar^2}{2mL^2} - V_0$$,E_39 = 39^2π^2ħ^2/2mL^2 - V_0 = 1521π^2ħ^2/2mL^2 - V_0
15097,500,display_math,REAL,pylatexenc,"$$E_{39} = \frac{1521(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.450\,\mathrm{eV}$$",E_39 = 1521(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.450 eV
15098,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15099,500,display_math,REAL,pylatexenc,$$E_{40} = \frac{40^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1600\pi^2\hbar^2}{2mL^2} - V_0$$,E_40 = 40^2π^2ħ^2/2mL^2 - V_0 = 1600π^2ħ^2/2mL^2 - V_0
15100,500,display_math,REAL,pylatexenc,"$$E_{40} = \frac{1600(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.462\,\mathrm{eV}$$",E_40 = 1600(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.462 eV
15101,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15102,500,display_math,REAL,pylatexenc,$$E_{41} = \frac{41^2\pi^2\hbar^2}{2mL^2} - V_0 = \frac{1681\pi^2\hbar^2}{2mL^2} - V_0$$,E_41 = 41^2π^2ħ^2/2mL^2 - V_0 = 1681π^2ħ^2/2mL^2 - V_0
15103,500,display_math,REAL,pylatexenc,"$$E_{41} = \frac{1681(3.14159)^2(1.0545718\times 10^{-34}\,\mathrm{Js})^2}{2(9.10938356\times 10^{-31}\,\mathrm{kg})(0.400\times 10^{-9}\,\mathrm{m})^2} - 10.0\,\mathrm{eV} = 0.474\,\mathrm{eV}$$",E_41 = 1681(3.14159)^2(1.0545718×10^-34 Js)^2/2(9.10938356×10^-31 kg)(0.400×10^-9 m)^2 - 10.0 eV = 0.474 eV
15104,500,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0 > 0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0 > 0
15105,500,inline_math,REAL,pylatexenc,-V_0,-V_0
15106,500,inline_math,REAL,pylatexenc,k' = \sqrt{2m(E+V_0)}/\hbar,k' = √(2m(E+V_0))/ħ
15107,500,inline_math,TRIVIAL,none,n,
15108,500,inline_math,REAL,pylatexenc,k' = \sqrt{2m(E+V_0)}/\hbar,k' = √(2m(E+V_0))/ħ
15109,500,inline_math,TRIVIAL,none,E,
15110,500,inline_math,TRIVIAL,none,n,
15111,500,inline_math,TRIVIAL,none,n,
15112,500,inline_math,REAL,pylatexenc,n = 2,n = 2
15113,500,inline_math,REAL,pylatexenc,n = 2,n = 2
15114,500,inline_math,REAL,pylatexenc,E_n,E_n
15115,500,inline_math,TRIVIAL,none,n,
15116,500,inline_math,TRIVIAL,none,n,
15117,500,inline_math,REAL,pylatexenc,n = 3,n = 3
15118,500,inline_math,TRIVIAL,none,n,
15119,500,inline_math,TRIVIAL,none,n,
15120,500,inline_math,REAL,pylatexenc,n = 4,n = 4
15121,500,inline_math,TRIVIAL,none,n,
15122,500,inline_math,TRIVIAL,none,n,
15123,500,inline_math,REAL,pylatexenc,n = 5,n = 5
15124,500,inline_math,TRIVIAL,none,n,
15125,500,inline_math,TRIVIAL,none,n,
15126,500,inline_math,REAL,pylatexenc,n = 6,n = 6
15127,500,inline_math,TRIVIAL,none,n,
15128,500,inline_math,TRIVIAL,none,n,
15129,500,inline_math,REAL,pylatexenc,n = 7,n = 7
15130,500,inline_math,TRIVIAL,none,n,
15131,500,inline_math,TRIVIAL,none,n,
15132,500,inline_math,REAL,pylatexenc,n = 8,n = 8
15133,500,inline_math,TRIVIAL,none,n,
15134,500,inline_math,TRIVIAL,none,n,
15135,500,inline_math,REAL,pylatexenc,n = 9,n = 9
15136,500,inline_math,TRIVIAL,none,n,
15137,500,inline_math,TRIVIAL,none,n,
15138,500,inline_math,REAL,pylatexenc,n = 10,n = 10
15139,500,inline_math,TRIVIAL,none,n,
15140,500,inline_math,TRIVIAL,none,n,
15141,500,inline_math,REAL,pylatexenc,n = 11,n = 11
15142,500,inline_math,TRIVIAL,none,n,
15143,500,inline_math,TRIVIAL,none,n,
15144,500,inline_math,REAL,pylatexenc,n = 12,n = 12
15145,500,inline_math,TRIVIAL,none,n,
15146,500,inline_math,TRIVIAL,none,n,
15147,500,inline_math,REAL,pylatexenc,n = 13,n = 13
15148,500,inline_math,TRIVIAL,none,n,
15149,500,inline_math,TRIVIAL,none,n,
15150,500,inline_math,REAL,pylatexenc,n = 14,n = 14
15151,500,inline_math,TRIVIAL,none,n,
15152,500,inline_math,TRIVIAL,none,n,
15153,500,inline_math,REAL,pylatexenc,n = 15,n = 15
15154,500,inline_math,TRIVIAL,none,n,
15155,500,inline_math,TRIVIAL,none,n,
15156,500,inline_math,REAL,pylatexenc,n = 16,n = 16
15157,500,inline_math,TRIVIAL,none,n,
15158,500,inline_math,TRIVIAL,none,n,
15159,500,inline_math,REAL,pylatexenc,n = 17,n = 17
15160,500,inline_math,TRIVIAL,none,n,
15161,500,inline_math,TRIVIAL,none,n,
15162,500,inline_math,REAL,pylatexenc,n = 18,n = 18
15163,500,inline_math,TRIVIAL,none,n,
15164,500,inline_math,TRIVIAL,none,n,
15165,500,inline_math,REAL,pylatexenc,n = 19,n = 19
15166,500,inline_math,TRIVIAL,none,n,
15167,500,inline_math,TRIVIAL,none,n,
15168,500,inline_math,REAL,pylatexenc,n = 20,n = 20
15169,500,inline_math,TRIVIAL,none,n,
15170,500,inline_math,TRIVIAL,none,n,
15171,500,inline_math,REAL,pylatexenc,n = 21,n = 21
15172,500,inline_math,TRIVIAL,none,n,
15173,500,inline_math,TRIVIAL,none,n,
15174,500,inline_math,REAL,pylatexenc,n = 22,n = 22
15175,500,inline_math,TRIVIAL,none,n,
15176,500,inline_math,TRIVIAL,none,n,
15177,500,inline_math,REAL,pylatexenc,n = 23,n = 23
15178,500,inline_math,TRIVIAL,none,n,
15179,500,inline_math,TRIVIAL,none,n,
15180,500,inline_math,REAL,pylatexenc,n = 24,n = 24
15181,500,inline_math,TRIVIAL,none,n,
15182,500,inline_math,TRIVIAL,none,n,
15183,500,inline_math,REAL,pylatexenc,n = 25,n = 25
15184,500,inline_math,TRIVIAL,none,n,
15185,500,inline_math,TRIVIAL,none,n,
15186,500,inline_math,REAL,pylatexenc,n = 26,n = 26
15187,500,inline_math,TRIVIAL,none,n,
15188,500,inline_math,TRIVIAL,none,n,
15189,500,inline_math,REAL,pylatexenc,n = 27,n = 27
15190,500,inline_math,TRIVIAL,none,n,
15191,500,inline_math,TRIVIAL,none,n,
15192,500,inline_math,REAL,pylatexenc,n = 28,n = 28
15193,500,inline_math,TRIVIAL,none,n,
15194,500,inline_math,TRIVIAL,none,n,
15195,500,inline_math,REAL,pylatexenc,n = 29,n = 29
15196,500,inline_math,TRIVIAL,none,n,
15197,500,inline_math,TRIVIAL,none,n,
15198,500,inline_math,REAL,pylatexenc,n = 30,n = 30
15199,500,inline_math,TRIVIAL,none,n,
15200,500,inline_math,TRIVIAL,none,n,
15201,500,inline_math,REAL,pylatexenc,n = 31,n = 31
15202,500,inline_math,TRIVIAL,none,n,
15203,500,inline_math,TRIVIAL,none,n,
15204,500,inline_math,REAL,pylatexenc,n = 32,n = 32
15205,500,inline_math,TRIVIAL,none,n,
15206,500,inline_math,TRIVIAL,none,n,
15207,500,inline_math,REAL,pylatexenc,n = 33,n = 33
15208,500,inline_math,TRIVIAL,none,n,
15209,500,inline_math,TRIVIAL,none,n,
15210,500,inline_math,REAL,pylatexenc,n = 34,n = 34
15211,500,inline_math,TRIVIAL,none,n,
15212,500,inline_math,TRIVIAL,none,n,
15213,500,inline_math,REAL,pylatexenc,n = 35,n = 35
15214,500,inline_math,TRIVIAL,none,n,
15215,500,inline_math,TRIVIAL,none,n,
15216,500,inline_math,REAL,pylatexenc,n = 36,n = 36
15217,500,inline_math,TRIVIAL,none,n,
15218,500,inline_math,TRIVIAL,none,n,
15219,500,inline_math,REAL,pylatexenc,n = 37,n = 37
15220,500,inline_math,TRIVIAL,none,n,
15221,500,inline_math,TRIVIAL,none,n,
15222,500,inline_math,REAL,pylatexenc,n = 38,n = 38
15223,500,inline_math,TRIVIAL,none,n,
15224,500,inline_math,TRIVIAL,none,n,
15225,500,inline_math,REAL,pylatexenc,n = 39,n = 39
15226,500,inline_math,TRIVIAL,none,n,
15227,500,inline_math,TRIVIAL,none,n,
15228,500,inline_math,REAL,pylatexenc,n = 40,n = 40
15229,500,inline_math,TRIVIAL,none,n,
15230,500,inline_math,TRIVIAL,none,n,
15231,500,inline_math,REAL,pylatexenc,n = 41,n = 41
15232,500,inline_math,TRIVIAL,none,n,
15233,500,inline_math,TRIVIAL,none,n,
15234,500,inline_math,REAL,pylatexenc,n = 42,n = 42
15235,501,display_math,REAL,pylatexenc,"\[
\begin{aligned}
\mathrm{energy\_unit\_ev} &= 9.75 \\
\mathrm{n\_lowest} &= 1121 \\
\mathrm{first\_resonance\_ev} &= 11.1
\end{aligned}
\]",energy_unit_ev = 9.75 n_lowest = 1121 first_resonance_ev = 11.1
15236,501,display_math,REAL,pylatexenc,$$-\frac{\hbar^2}{2m}\frac{d^2\psi(x)}{dx^2} + V(x)\psi(x) = E\psi(x)$$,-ħ^2/2md^2ψ(x)/dx^2 + V(x)ψ(x) = Eψ(x)
15237,501,display_math,REAL,pylatexenc,$$-\frac{\hbar^2}{2m}\frac{d^2\psi(x)}{dx^2} + V_0\psi(x) = E\psi(x)$$,-ħ^2/2md^2ψ(x)/dx^2 + V_0ψ(x) = Eψ(x)
15238,501,display_math,REAL,pylatexenc,$$\frac{d^2\psi(x)}{dx^2} + \frac{2m}{\hbar^2}(E + V_0)\psi(x) = 0$$,d^2ψ(x)/dx^2 + 2m/ħ^2(E + V_0)ψ(x) = 0
15239,501,display_math,REAL,pylatexenc,$$\psi(x) = Ae^{ikx} + Be^{-ikx}$$,ψ(x) = Ae^ikx + Be^-ikx
15240,501,display_math,REAL,pylatexenc,$$\psi(0) = \psi(L)$$,ψ(0) = ψ(L)
15241,501,display_math,REAL,pylatexenc,$$\frac{d\psi(0)}{dx} = \frac{d\psi(L)}{dx}$$,dψ(0)/dx = dψ(L)/dx
15242,501,display_math,REAL,pylatexenc,$$A + B = A e^{ikL} + Be^{-ikL}$$,A + B = A e^ikL + Be^-ikL
15243,501,display_math,REAL,pylatexenc,$$ikA - ikB = ikAe^{ikL} - ikBe^{-ikL}$$,ikA - ikB = ikAe^ikL - ikBe^-ikL
15244,501,display_math,REAL,pylatexenc,$$B = \frac{e^{ikL} - 1}{e^{ikL} - e^{-ikL}}A$$,B = e^ikL - 1/e^ikL - e^-ikLA
15245,501,display_math,REAL,pylatexenc,$$k = \frac{n\pi}{L}$$,k = nπ/L
15246,501,display_math,REAL,pylatexenc,$$B = \frac{e^{in\pi} - 1}{e^{in\pi} - e^{-in\pi}}A$$,B = e^inπ - 1/e^inπ - e^-inπA
15247,501,display_math,REAL,pylatexenc,$$A = B$$,A = B
15248,501,display_math,REAL,pylatexenc,$$e^{in\pi} - 1 = e^{-in\pi} - e^{-in\pi}$$,e^inπ - 1 = e^-inπ - e^-inπ
15249,501,display_math,REAL,pylatexenc,$$e^{in\pi} = 1$$,e^inπ = 1
15250,501,display_math,REAL,pylatexenc,$$n\pi = 2\pi m$$,nπ= 2πm
15251,501,display_math,REAL,pylatexenc,$$\frac{\pi^2\hbar^2}{2mL^2}$$,π^2ħ^2/2mL^2
15252,501,display_math,REAL,pylatexenc,$$\frac{\pi^2\hbar^2}{2mL^2} = \frac{(3.14)^2(1.054 \times 10^{-34})^2}{2(9.11 \times 10^{-31})(0.4 \times 10^{-9})^2} = 1.56 \times 10^{-18} \text{ J}$$,π^2ħ^2/2mL^2 = (3.14)^2(1.054 ×10^-34)^2/2(9.11 ×10^-31)(0.4 ×10^-9)^2 = 1.56 ×10^-18 J
15253,501,display_math,REAL,pylatexenc,$$\frac{\pi^2\hbar^2}{2mL^2} = \frac{1.56 \times 10^{-18}}{1.6 \times 10^{-19}} = 9.75 \text{ eV}$$,π^2ħ^2/2mL^2 = 1.56 ×10^-18/1.6 ×10^-19 = 9.75 eV
15254,501,display_math,REAL,pylatexenc,$$E_n = \frac{n^2\pi^2\hbar^2}{2mL^2} - V_0$$,E_n = n^2π^2ħ^2/2mL^2 - V_0
15255,501,display_math,REAL,pylatexenc,$$\frac{n^2\pi^2\hbar^2}{2mL^2} > V_0$$,n^2π^2ħ^2/2mL^2 > V_0
15256,501,display_math,REAL,pylatexenc,$$\frac{n^2(3.14)^2(1.054 \times 10^{-34})^2}{2(9.11 \times 10^{-31})(0.4 \times 10^{-9})^2} > 10.0 \text{ eV}$$,n^2(3.14)^2(1.054 ×10^-34)^2/2(9.11 ×10^-31)(0.4 ×10^-9)^2 > 10.0 eV
