row_key,source_run_id,batch,scenario_id,category,model_name,deterministic_grade,deterministic_pass_binary,extraction_status,helper_status,review_status,error_tags,failed_fields,human_label_if_available,human_label_available,bertscore_full_precision,bertscore_full_recall,bertscore_full_f1,bertscore_no_final_precision,bertscore_no_final_recall,bertscore_no_final_f1,bertscore_full_minus_no_final_f1,candidate_full_text_length_chars,candidate_no_final_text_length_chars,reference_text_length_chars,final_block_removed_candidate,final_block_removed_reference,rouge_l_f1,chrf_score,candidate_reference_length_ratio
V4|QM_AB_001|Gemma 3 12B IT|a84c9bda-d79c-414d-bef6-54044e441444,a84c9bda-d79c-414d-bef6-54044e441444,V4,QM_AB_001,Quantum Mechanics,Gemma 3 12B IT,PASS,1,OK,OK,CLEAN,,,,False,0.510840117931366,0.861886203289032,0.681407630443573,0.9202572107315063,0.9028524160385132,0.9116851687431335,-0.23027753829956055,841,663,670,True,False,,,0.9895522388059701
V4|STAT_LANDAUER_001|Mistral NeMo 12B|a9f5c35a-ab37-4053-b796-3f9bc9da5c12,a9f5c35a-ab37-4053-b796-3f9bc9da5c12,V4,STAT_LANDAUER_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,landauer_meV:MISMATCH;landauer_zJ:MISMATCH,landauer_meV;landauer_zJ,,False,0.019187700003385544,0.49044662714004517,0.24535715579986572,0.14413397014141083,0.49494245648384094,0.31480538845062256,-0.06944823265075684,1398,1253,751,True,False,,,1.6684420772303594
V2|GR_ISCO_001|Mistral Small 3.2 24B Instruct|ab92bfee-92d9-4fbc-b33c-4d25777badf5,ab92bfee-92d9-4fbc-b33c-4d25777badf5,V2,GR_ISCO_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,f_gw_hz:MISMATCH;f_orbital_hz:MISMATCH;r_isco_km:MISMATCH,f_gw_hz;f_orbital_hz;r_isco_km,,False,0.44323939085006714,0.7839257121086121,0.6089956760406494,0.8040456771850586,0.8318235278129578,0.8181971907615662,-0.20920151472091675,930,738,734,True,False,,,1.005449591280654
V3|QI_WERNER_001|Ministral 3 8B|ac146922-b67b-431b-a16b-53713de6470e,ac146922-b67b-431b-a16b-53713de6470e,V3,QI_WERNER_001,Quantum Information Theory,Ministral 3 8B,PASS,1,OK,OK,CLEAN,,,,False,0.37245702743530273,0.9042892456054688,0.6263037919998169,0.9246454238891602,0.9414607286453247,0.9331503510475159,-0.306846559047699,996,733,732,True,False,,,1.0013661202185793
V4|COS_DESITTER_001|Gemma 3 27B IT|ac523904-da02-4286-b34b-441d9278b9b8,ac523904-da02-4286-b34b-441d9278b9b8,V4,COS_DESITTER_001,Cosmology,Gemma 3 27B IT,FAIL,0,OK,OK,CLEAN,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,efolds_to_gh;gh_temp_e30_K;horizon_gpc,,False,0.44194677472114563,0.8032150268554688,0.6173394918441772,0.7580246925354004,0.8393384218215942,0.7987223863601685,-0.1813828945159912,846,678,632,True,False,,,1.0727848101265822
V2|GR_ISCO_001|Mistral NeMo 12B|afe1c751-3c98-4578-aee5-2bc6938397b8,afe1c751-3c98-4578-aee5-2bc6938397b8,V2,GR_ISCO_001,General Relativity,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,f_gw_hz:MISMATCH;f_orbital_hz:MISMATCH;r_isco_km:MISMATCH,f_gw_hz;f_orbital_hz;r_isco_km,,False,0.5249122381210327,0.8334651589393616,0.6754833459854126,0.8739496469497681,0.886069655418396,0.8801986575126648,-0.2047153115272522,892,735,734,True,False,,,1.0013623978201636
V5|SR_FIZEAU_001|Mistral Small 3.2 24B Instruct|b0a86d16-409a-45c2-81e3-c95962cb106d,b0a86d16-409a-45c2-81e3-c95962cb106d,V5,SR_FIZEAU_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.6057866811752319,0.8878782391548157,0.7437530755996704,0.9392050504684448,0.9231512546539307,0.9312785863876343,-0.18752551078796387,823,689,700,True,False,,,0.9842857142857143
V5|QI_CLONE_001|Granite 4.1 8B|b228b816-1a6b-44f1-a48f-78cf05579c97,b228b816-1a6b-44f1-a48f-78cf05579c97,V5,QI_CLONE_001,Quantum Information Theory,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.17160364985466003,0.26581183075904846,0.039077017456293106,-0.17160364985466003,0.26581183075904846,0.039077017456293106,0.0,1729,1533,714,True,False,,,2.1470588235294117
V2|QFT_G2_001|Gemma 3 12B IT|b29759a2-66b7-4fc4-ba87-3dfd71ad6ba3,b29759a2-66b7-4fc4-ba87-3dfd71ad6ba3,V2,QFT_G2_001,Quantum Field Theory,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,anomaly_times_1e3:MISMATCH,anomaly_times_1e3,,False,0.45173007249832153,0.8317853212356567,0.6358822584152222,0.8484998941421509,0.874110221862793,0.8615025877952576,-0.2256203293800354,704,564,547,True,False,,,1.0310786106032908
V2|QFT_G2_001|Ministral 3 8B|b3e81597-bbd0-4808-a7b4-5c7c68c104f0,b3e81597-bbd0-4808-a7b4-5c7c68c104f0,V2,QFT_G2_001,Quantum Field Theory,Ministral 3 8B,FAIL,0,OK,OK,CLEAN,anomaly_times_1e3:MISMATCH,anomaly_times_1e3,,False,0.116312675178051,0.5661690831184387,0.33274707198143005,0.3327285349369049,0.5963976979255676,0.46222439408302307,-0.12947732210159302,849,704,547,True,False,,,1.287020109689214
V2|SR_ROCKET_001|Ministral 3 8B|b43a15c6-f44a-490f-9780-8498520180c6,b43a15c6-f44a-490f-9780-8498520180c6,V2,SR_ROCKET_001,Special Relativity,Ministral 3 8B,FAIL,0,OK,OK,CLEAN,distance_ly:MISMATCH;final_beta:MISMATCH;lab_time_yr:MISMATCH,distance_ly;final_beta;lab_time_yr,,False,-0.44235607981681824,0.023690689355134964,-0.2188279777765274,-0.44235607981681824,0.023690689355134964,-0.2188279777765274,0.0,1264,1103,714,True,False,,,1.5448179271708684
V3|COS_DL_001|Llama 3.1 8B Instruct|b4d6a91d-fa00-46eb-bfa4-4bd21487259c,b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.3980967700481415,0.8164782524108887,0.6000504493713379,0.8774740695953369,0.8587815761566162,0.8683263659477234,-0.2682759165763855,823,592,611,True,False,,,0.9689034369885434
V5|STAT_NEGT_001|Llama 3.1 8B Instruct|b4e808b6-5d6e-4eaf-b19c-292801cb653e,b4e808b6-5d6e-4eaf-b19c-292801cb653e,V5,STAT_NEGT_001,Statistical Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,abs_temperature_K:MISMATCH;temperature_K:MISMATCH,abs_temperature_K;temperature_K,,False,0.8335780501365662,0.625132143497467,0.7278760075569153,0.8399009704589844,0.43587860465049744,0.6311590671539307,0.09671694040298462,894,759,1530,True,False,,,0.49607843137254903
V3|SR_BELL_001|Gemma 3 12B IT|b51a38fc-3664-46c2-a584-92b132c4b017,b51a38fc-3664-46c2-a584-92b132c4b017,V3,SR_BELL_001,Special Relativity,Gemma 3 12B IT,PASS,1,OK,OK,CLEAN,,,,False,0.4388429820537567,0.8335217237472534,0.6298022270202637,0.9002682566642761,0.881081759929657,0.890836238861084,-0.2610340118408203,989,806,822,True,False,,,0.9805352798053528
V4|QFT_UNRUH_001|Mistral Small 3.2 24B Instruct|b6b32afe-5f66-490d-a564-dbe0d3ddcd66,b6b32afe-5f66-490d-a564-dbe0d3ddcd66,V4,QFT_UNRUH_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,accel_for_1K_e20:MISMATCH;unruh_temp_K:MISMATCH,accel_for_1K_e20;unruh_temp_K,,False,0.3839574158191681,0.7303622961044312,0.5524328947067261,0.5977835059165955,0.7482872605323792,0.6725612878799438,-0.12012839317321777,1034,900,796,True,False,,,1.1306532663316582
V2|CM_FOUCAULT_001|Gemma 3 27B IT|b77ca7e5-2054-47cf-8b2a-f0522502ecbe,b77ca7e5-2054-47cf-8b2a-f0522502ecbe,V2,CM_FOUCAULT_001,Classical Mechanics,Gemma 3 27B IT,PASS,1,OK,OK,CLEAN,,,,False,0.45347264409065247,0.8819978833198547,0.6601020693778992,0.9491811394691467,0.9588618278503418,0.9540925025939941,-0.29399043321609497,824,637,629,True,False,,,1.012718600953895
V2|QI_TELEPORT_001|Granite 4.1 8B|b82bd97e-a127-4a93-adc1-3fd1abd73acc,b82bd97e-a127-4a93-adc1-3fd1abd73acc,V2,QI_TELEPORT_001,Quantum Information Theory,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.11171889305114746,0.3624804615974426,0.11572164297103882,-0.032531820237636566,0.3714611530303955,0.16284263134002686,-0.04712098836898804,1486,1261,603,True,False,,,2.0912106135986734
V2|QI_TELEPORT_001|Llama 3.1 8B Instruct|ba60237f-f38f-49a1-aff7-f714152bab19,ba60237f-f38f-49a1-aff7-f714152bab19,V2,QI_TELEPORT_001,Quantum Information Theory,Llama 3.1 8B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.4784558117389679,0.8327191472053528,0.6505508422851562,0.9075059294700623,0.8769590854644775,0.8923671841621399,-0.24181634187698364,769,595,603,True,False,,,0.9867330016583747
V4|QFT_UNRUH_001|Gemma 3 27B IT|bc3b7c0f-6520-491a-9c73-d717e54f5380,bc3b7c0f-6520-491a-9c73-d717e54f5380,V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 27B IT,PASS,1,OK,OK,CLEAN,,,,False,0.2974335849285126,0.6586124897003174,0.4728633761405945,0.49727243185043335,0.6797436475753784,0.5876756310462952,-0.11481225490570068,1061,923,796,True,False,,,1.1595477386934674
V5|QM_RT_001|Gemma 3 12B IT|bcbdf68a-a219-4179-9226-2cb50ec078cd,bcbdf68a-a219-4179-9226-2cb50ec078cd,V5,QM_RT_001,Quantum Mechanics,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH,energy_unit_ev;first_resonance_ev,,False,0.579842746257782,0.8530063033103943,0.7135948538780212,0.9115340709686279,0.8895339965820312,0.90067458152771,-0.18707972764968872,1029,853,867,True,False,,,0.9838523644752019
V3|QI_WERNER_001|Mistral Small 3.2 24B Instruct|be6aefd2-aa5a-4bad-98e8-972c21fee52a,be6aefd2-aa5a-4bad-98e8-972c21fee52a,V3,QI_WERNER_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,PASS,1,OK,OK,CLEAN,,,,False,0.4405820071697235,0.8913047313690186,0.6574417352676392,0.9715398550033569,0.9572874307632446,0.9644626975059509,-0.30702096223831177,956,723,732,True,False,,,0.9877049180327869
V3|QFT_CASIMIR_001|Mistral NeMo 12B|bea3064c-f5a0-4eb4-a402-ebfb00b71e9f,bea3064c-f5a0-4eb4-a402-ebfb00b71e9f,V3,QFT_CASIMIR_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,,False,0.7144063711166382,0.5352422595024109,0.6239891648292542,0.7691883444786072,0.2727455496788025,0.5104596018791199,0.11352956295013428,871,653,1357,True,False,,,0.4812085482682388
V2|QM_BERRY_001|Granite 4.1 8B|bfead667-22b7-4add-82bd-2984b62eeac1,bfead667-22b7-4add-82bd-2984b62eeac1,V2,QM_BERRY_001,Quantum Mechanics,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.3218030035495758,0.10275692492723465,-0.11703328043222427,-0.3218030035495758,0.10275692492723465,-0.11703328043222427,0.0,2512,2376,572,True,False,,,4.153846153846154
V4|STAT_LANDAUER_001|Granite 4.1 8B|c135ca95-a9ca-4c99-aecc-4d07f769530b,c135ca95-a9ca-4c99-aecc-4d07f769530b,V4,STAT_LANDAUER_001,Statistical Mechanics,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.40869084000587463,0.253617525100708,-0.09831004589796066,-0.40869084000587463,0.253617525100708,-0.09831004589796066,0.0,1582,1459,751,True,False,,,1.9427430093209055
V2|COS_CMB_001|Gemma 4 31B IT|c15d63d9-68db-48a3-85f1-9600fff091ee,c15d63d9-68db-48a3-85f1-9600fff091ee,V2,COS_CMB_001,Cosmology,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.4181012809276581,0.8660955429077148,0.6337063908576965,0.8150691986083984,0.8953188061714172,0.8551530838012695,-0.221446692943573,809,621,566,True,False,,,1.0971731448763251
V2|QFT_G2_001|Gemma 4 31B IT|c4603976-d5d0-4988-a94c-66b6032bc539,c4603976-d5d0-4988-a94c-66b6032bc539,V2,QFT_G2_001,Quantum Field Theory,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.2502424120903015,0.6654425263404846,0.4507526159286499,0.55290687084198,0.7073490023612976,0.6296619772911072,-0.17890936136245728,761,619,547,True,False,,,1.1316270566727604
V3|QM_TUNNEL_001|Llama 3.1 8B Instruct|c4c34083-846b-4a5b-9241-5b10ea48920a,c4c34083-846b-4a5b-9241-5b10ea48920a,V3,QM_TUNNEL_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,,False,0.4674556255340576,0.7387037873268127,0.6004138588905334,0.8791628479957581,0.7880264520645142,0.8335039019584656,-0.23309004306793213,704,509,665,True,False,,,0.7654135338345864
V3|CM_APSIDAL_001|Llama 3.1 8B Instruct|c5b81f9e-4521-4354-8a5d-745ff4c05bcf,c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,,False,0.38304296135902405,0.7641436457633972,0.5677124261856079,0.8666207194328308,0.8572542071342468,0.8621577024459839,-0.294445276260376,845,616,622,True,False,,,0.9903536977491961
V5|QM_RT_001|Ministral 3 8B|c77d4a05-8f45-4584-89a7-4f848310ffcd,c77d4a05-8f45-4584-89a7-4f848310ffcd,V5,QM_RT_001,Quantum Mechanics,Ministral 3 8B,FAIL,0,OK,OK,CLEAN,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH,energy_unit_ev;first_resonance_ev,,False,0.0864417552947998,0.3118518888950348,0.19798259437084198,0.08831308782100677,0.31282535195350647,0.199423149228096,-0.0014405548572540283,1268,1092,867,True,False,,,1.259515570934256
V4|CM_KAPITZA_001|Llama 3.1 8B Instruct|c876484e-6565-4473-8cda-3f8554755dbd,c876484e-6565-4473-8cda-3f8554755dbd,V4,CM_KAPITZA_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,0,OK,OK,CLEAN,f_min_hz:MISMATCH,f_min_hz,,False,0.5025620460510254,0.8364163041114807,0.6650686264038086,0.8604389429092407,0.8711293935775757,0.8659972548484802,-0.20092862844467163,632,500,483,True,False,,,1.0351966873706004
V2|QFT_G2_001|Mistral Small 3.2 24B Instruct|ca000060-3995-4bae-816b-f16738e1b5cc,ca000060-3995-4bae-816b-f16738e1b5cc,V2,QFT_G2_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,anomaly_times_1e3:MISMATCH,anomaly_times_1e3,,False,0.4703521132469177,0.8490940928459167,0.6538836359977722,0.8890972137451172,0.9021474719047546,0.8957847356796265,-0.24190109968185425,707,560,547,True,False,,,1.023765996343693
V4|QI_HOLEVO_001|Mistral NeMo 12B|cb6bf16d-0fdc-4ac2-8b99-584645552174,cb6bf16d-0fdc-4ac2-8b99-584645552174,V4,QI_HOLEVO_001,Quantum Information Theory,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,avg_state_purity:MISMATCH;eigenvalue_large:MISMATCH;holevo_chi_bits:MISMATCH,avg_state_purity;eigenvalue_large;holevo_chi_bits,,False,0.6378589868545532,0.8587525486946106,0.7465758919715881,0.9367397427558899,0.9083393812179565,0.9226306676864624,-0.17605477571487427,886,715,726,True,False,,,0.9848484848484849
V4|CM_KAPITZA_001|Gemma 3 27B IT|cc0939dc-5379-4225-915b-cef4d5883b59,cc0939dc-5379-4225-915b-cef4d5883b59,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 27B IT,FAIL,0,OK,OK,CLEAN,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,,False,0.5086751580238342,0.8740429878234863,0.685945451259613,0.9424432516098022,0.9326275587081909,0.93763267993927,-0.251687228679657,618,480,483,True,False,,,0.9937888198757764
V3|SR_BELL_001|Ministral 3 8B|ccd2856b-b402-4e7e-b4ea-6124d1514eb0,ccd2856b-b402-4e7e-b4ea-6124d1514eb0,V3,SR_BELL_001,Special Relativity,Ministral 3 8B,PASS,1,OK,OK,CLEAN,,,,False,0.44367095828056335,0.8916917443275452,0.6592873334884644,0.885000467300415,0.9307113885879517,0.9079176187515259,-0.24863028526306152,1037,841,822,True,False,,,1.0231143552311435
V5|CM_TOP_001|Gemma 3 27B IT|cd5a9180-abc6-4daf-b94f-60c94887ce90,cd5a9180-abc6-4daf-b94f-60c94887ce90,V5,CM_TOP_001,Classical Mechanics,Gemma 3 27B IT,PASS,1,OK,OK,CLEAN,,,,False,0.526069700717926,0.9258169531822205,0.7193503379821777,0.927377462387085,0.9635490775108337,0.9454972147941589,-0.2261468768119812,881,686,661,True,False,,,1.037821482602118
V4|QFT_UNRUH_001|Gemma 3 12B IT|ce5ffba6-337f-4787-9fca-5fd406284075,ce5ffba6-337f-4787-9fca-5fd406284075,V4,QFT_UNRUH_001,Quantum Field Theory,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,accel_for_1K_e20:MISMATCH;unruh_temp_K:MISMATCH,accel_for_1K_e20;unruh_temp_K,,False,0.5519591569900513,0.8062456846237183,0.6767536997795105,0.8004636168479919,0.8325309753417969,0.8167516589164734,-0.1399979591369629,956,825,796,True,False,,,1.0364321608040201
V4|CM_KAPITZA_001|Gemma 3 12B IT|cf0f5553-a37e-484c-b664-53217a238526,cf0f5553-a37e-484c-b664-53217a238526,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,,False,0.4994118809700012,0.819442093372345,0.6554166674613953,0.9219014048576355,0.8778833746910095,0.8999711275100708,-0.24455446004867554,592,459,483,True,False,,,0.9503105590062112
V5|GR_CHIRP_001|Gemma 4 31B IT|d1f4f249-9011-47a1-bde1-4890e97d7e39,d1f4f249-9011-47a1-bde1-4890e97d7e39,V5,GR_CHIRP_001,General Relativity,Gemma 4 31B IT,FAIL,0,OK,OK,CLEAN,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,,False,0.010278177447617054,0.0463506244122982,0.02982841245830059,0.010278177447617054,0.0463506244122982,0.02982841245830059,0.0,1437,1259,609,True,False,,,2.0673234811165844
V3|SR_BELL_001|Granite 4.1 8B|d2552a2b-6eaa-4fa1-a60e-8e906f0bcb87,d2552a2b-6eaa-4fa1-a60e-8e906f0bcb87,V3,SR_BELL_001,Special Relativity,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.2586361765861511,0.24615395069122314,-0.017498468980193138,-0.2586361765861511,0.24615395069122314,-0.017498468980193138,0.0,1901,1718,822,True,False,,,2.0900243309002433
V5|QM_RT_001|Gemma 4 31B IT|d2a685d2-fe32-4360-b535-dd1e5f7c19cc,d2a685d2-fe32-4360-b535-dd1e5f7c19cc,V5,QM_RT_001,Quantum Mechanics,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.5942474007606506,0.8857045769691467,0.7366679310798645,0.9451894164085388,0.9249333143234253,0.9351491928100586,-0.1984812617301941,1031,852,867,True,False,,,0.9826989619377162
V3|QI_WERNER_001|Gemma 4 31B IT|d2fb18e4-416b-4be2-9501-0b4d49cd535a,d2fb18e4-416b-4be2-9501-0b4d49cd535a,V3,QI_WERNER_001,Quantum Information Theory,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.4182831048965454,0.8888322114944458,0.6442402005195618,0.9456959962844849,0.9579368829727173,0.951888382434845,-0.3076481819152832,974,736,732,True,False,,,1.005464480874317
V3|CM_APSIDAL_001|Gemma 3 12B IT|d3255966-d397-4024-81e3-275d475b382f,d3255966-d397-4024-81e3-275d475b382f,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,,False,0.3150513470172882,0.7934026718139648,0.5445563197135925,0.8373737931251526,0.8723019957542419,0.8550217151641846,-0.31046539545059204,885,635,622,True,False,,,1.0209003215434083
V3|CM_APSIDAL_001|Granite 4.1 8B|d410a814-2896-4137-8dcd-4ea1e3fde257,d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.319568008184433,0.17546355724334717,-0.08287616819143295,-0.319568008184433,0.17546355724334717,-0.08287616819143295,0.0,2106,1831,622,True,False,,,2.9437299035369775
V3|QFT_CASIMIR_001|Ministral 3 8B|d504b04e-bf1e-416b-a8f1-151658823740,d504b04e-bf1e-416b-a8f1-151658823740,V3,QFT_CASIMIR_001,Quantum Field Theory,Ministral 3 8B,FAIL,0,OK,OK,CLEAN,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,,False,0.4607955813407898,0.4461345076560974,0.4543425142765045,0.4375479221343994,0.26144829392433167,0.34908613562583923,0.10525637865066528,1091,868,1357,True,False,,,0.6396462785556374
V3|CM_APSIDAL_001|Gemma 3 27B IT|d678fa6d-f25c-4af8-bc83-9067f0531bcc,d678fa6d-f25c-4af8-bc83-9067f0531bcc,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 27B IT,FAIL,0,OK,OK,CLEAN,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,,False,0.33442971110343933,0.8020296692848206,0.5590232610702515,0.9378979206085205,0.8993979692459106,0.9187162518501282,-0.3596929907798767,849,600,622,True,False,,,0.9646302250803859
V5|GR_CHIRP_001|Ministral 3 8B|d6939d4f-3d1a-4d7a-b2d1-77a6c8cfd9cd,d6939d4f-3d1a-4d7a-b2d1-77a6c8cfd9cd,V5,GR_CHIRP_001,General Relativity,Ministral 3 8B,FAIL,0,OK,OK,CLEAN,chirp_mass_msun:MISMATCH;each_mass_msun:MISMATCH;total_mass_msun:MISMATCH,chirp_mass_msun;each_mass_msun;total_mass_msun,,False,0.4190645217895508,0.7176544070243835,0.5650227665901184,0.6196451783180237,0.7403026223182678,0.6798491477966309,-0.11482638120651245,864,695,609,True,False,,,1.1412151067323482
V5|QM_RT_001|Mistral Small 3.2 24B Instruct|d765a40d-fb04-4ffc-9811-18c108bbbc6d,d765a40d-fb04-4ffc-9811-18c108bbbc6d,V5,QM_RT_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,energy_unit_ev:MISMATCH;first_resonance_ev:MISMATCH,energy_unit_ev;first_resonance_ev,,False,0.6063382029533386,0.8896422386169434,0.7448796629905701,0.9375233054161072,0.9261572360992432,0.9319456815719604,-0.18706601858139038,1030,856,867,True,False,,,0.9873125720876585
V2|QM_BERRY_001|Gemma 3 12B IT|d94b3e8b-d2fa-4bfd-8261-18fc32f1e6c2,d94b3e8b-d2fa-4bfd-8261-18fc32f1e6c2,V2,QM_BERRY_001,Quantum Mechanics,Gemma 3 12B IT,PASS,1,OK,OK,CLEAN,,,,False,0.5552486777305603,0.8243270516395569,0.6870840191841125,0.9263123273849487,0.8491644859313965,0.8876641392707825,-0.20058012008666992,670,538,572,True,False,,,0.9405594405594405
V4|STAT_LANDAUER_001|Mistral Small 3.2 24B Instruct|da4ea072-41a1-4b37-b488-090c88c329b3,da4ea072-41a1-4b37-b488-090c88c329b3,V4,STAT_LANDAUER_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,0,OK,OK,CLEAN,landauer_meV:MISMATCH;landauer_zJ:MISMATCH,landauer_meV;landauer_zJ,,False,0.5910109281539917,0.8893094062805176,0.7366743087768555,0.9447882771492004,0.9306880831718445,0.9378304481506348,-0.2011561393737793,871,747,751,True,False,,,0.9946737683089214
V3|QI_WERNER_001|Granite 4.1 8B|dadc5ed2-8765-42cd-b756-8e32ac2d9f45,dadc5ed2-8765-42cd-b756-8e32ac2d9f45,V3,QI_WERNER_001,Quantum Information Theory,Granite 4.1 8B,PASS,1,OK,OK,CLEAN,,,,False,-0.03103475458920002,0.3906613290309906,0.172477588057518,-0.03103475458920002,0.3906613290309906,0.172477588057518,0.0,1603,1347,732,True,False,,,1.8401639344262295
V3|QFT_CASIMIR_001|Gemma 3 12B IT|dbbe1d7b-1475-462c-878a-493a65482ef5,dbbe1d7b-1475-462c-878a-493a65482ef5,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 12B IT,FAIL,0,OK,OK,CLEAN,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,,False,0.6073962450027466,0.5081653594970703,0.5580499172210693,0.5840155482292175,0.2527148425579071,0.41418588161468506,0.14386403560638428,948,750,1357,True,False,,,0.552689756816507
V2|SR_ROCKET_001|Mistral NeMo 12B|dc36a2b4-f64b-443a-b417-a32edd88612a,dc36a2b4-f64b-443a-b417-a32edd88612a,V2,SR_ROCKET_001,Special Relativity,Mistral NeMo 12B,FAIL,0,OK,OK,CLEAN,distance_ly:UNPARSEABLE:parse-fail:TokenError;final_beta:MISMATCH;lab_time_yr:UNPARSEABLE:parse-fail:TokenError,distance_ly;final_beta;lab_time_yr,,False,0.5162478685379028,0.8245598077774048,0.66671222448349,0.8562731742858887,0.8701711297035217,0.8634365200996399,-0.1967242956161499,940,755,714,True,False,,,1.057422969187675
V5|SR_FIZEAU_001|Mistral NeMo 12B|de461c3b-afac-483b-9f94-acddf144aac7,de461c3b-afac-483b-9f94-acddf144aac7,V5,SR_FIZEAU_001,Special Relativity,Mistral NeMo 12B,PASS,1,OK,OK,CLEAN,,,,False,0.6036999225616455,0.87295001745224,0.735565721988678,0.9335305690765381,0.9103478789329529,0.9220430254936218,-0.18647730350494385,816,684,700,True,False,,,0.9771428571428571
V3|SR_BELL_001|Gemma 4 31B IT|df3cdce2-3059-42f5-806b-1072d96949a5,df3cdce2-3059-42f5-806b-1072d96949a5,V3,SR_BELL_001,Special Relativity,Gemma 4 31B IT,PASS,1,OK,OK,CLEAN,,,,False,0.16631120443344116,0.6638132929801941,0.40447568893432617,0.42011234164237976,0.6774483323097229,0.5465043783187866,-0.14202868938446045,1150,965,822,True,False,,,1.1739659367396593
